User_id,Merchant_id,User_merchant_buy_total,User_merchant_received,User_merchant_buy_use_coupon,User_merchant_any,User_merchant_buy_common,User_merchant_coupon_transfer_rate,User_merchant_coupon_buy_rate,User_merchant_coupon_rate,User_merchant_coupon_common_rate
2709604,2934,2,1,1,2,1,1.0,0.5,1.0,0.5
2784160,611,3,1,1,3,1,1.0,0.3333333333333333,1.0,0.3333333333333333
2814324,6683,1,1,1,1,1,1.0,1.0,1.0,1.0
2912951,2127,2,1,1,2,1,1.0,0.5,1.0,0.5
3005524,2342,2,2,1,3,1,0.5,0.5,0.6666666666666666,0.5
3057233,450,1,2,1,2,1,0.5,1.0,0.5,1.0
3104003,6485,10,4,3,11,3,0.75,0.3,0.9090909090909091,0.3
3138263,450,4,3,1,6,1,0.3333333333333333,0.25,0.6666666666666666,0.25
3143316,6485,5,1,1,5,1,1.0,0.2,1.0,0.2
3167700,6352,4,2,2,4,2,1.0,0.5,1.0,0.5
3215665,2970,1,1,1,1,1,1.0,1.0,1.0,1.0
3216763,8775,2,1,1,2,1,1.0,0.5,1.0,0.5
3254379,7136,1,4,1,4,1,0.25,1.0,0.25,1.0
3305745,797,4,4,1,7,1,0.25,0.25,0.5714285714285714,0.25
3348099,4679,4,2,2,4,2,1.0,0.5,1.0,0.5
3380865,5591,6,1,1,6,1,1.0,0.16666666666666666,1.0,0.16666666666666666
3389886,664,3,1,1,3,1,1.0,0.3333333333333333,1.0,0.3333333333333333
3396719,6611,11,10,9,12,9,0.9,0.8181818181818182,0.9166666666666666,0.8181818181818182
3420764,209,1,3,1,3,1,0.3333333333333333,1.0,0.3333333333333333,1.0
3464311,4519,3,1,1,3,1,1.0,0.3333333333333333,1.0,0.3333333333333333
3523880,3532,3,2,2,3,2,1.0,0.6666666666666666,1.0,0.6666666666666666
3536720,3251,3,2,1,4,1,0.5,0.3333333333333333,0.75,0.3333333333333333
3539323,209,2,2,1,3,1,0.5,0.5,0.6666666666666666,0.5
3575842,797,3,4,3,4,3,0.75,1.0,0.75,1.0
3607332,7555,4,1,1,4,1,1.0,0.25,1.0,0.25
3637799,6683,6,2,2,6,2,1.0,0.3333333333333333,1.0,0.3333333333333333
3669205,5596,3,1,1,3,1,1.0,0.3333333333333333,1.0,0.3333333333333333
3763970,1433,1,2,1,2,1,0.5,1.0,0.5,1.0
3838428,208,3,1,1,3,1,1.0,0.3333333333333333,1.0,0.3333333333333333
3864050,7318,16,1,1,16,1,1.0,0.0625,1.0,0.0625
4020868,760,4,3,1,6,1,0.3333333333333333,0.25,0.6666666666666666,0.25
4071361,2661,3,2,1,4,1,0.5,0.3333333333333333,0.75,0.3333333333333333
4178734,2934,3,1,1,3,1,1.0,0.3333333333333333,1.0,0.3333333333333333
4212188,8146,1,1,1,1,1,1.0,1.0,1.0,1.0
4221616,6513,2,4,1,5,1,0.25,0.5,0.4,0.5
4292848,6485,2,2,2,2,2,1.0,1.0,1.0,1.0
4296659,2934,7,1,1,7,1,1.0,0.14285714285714285,1.0,0.14285714285714285
4317489,3641,6,3,1,8,1,0.3333333333333333,0.16666666666666666,0.75,0.16666666666666666
4342992,6485,2,2,2,2,2,1.0,1.0,1.0,1.0
4393760,760,2,1,1,2,1,1.0,0.5,1.0,0.5
4414510,7974,1,1,1,1,1,1.0,1.0,1.0,1.0
4454839,7939,5,2,1,6,1,0.5,0.2,0.8333333333333334,0.2
4496599,3621,4,6,4,6,4,0.6666666666666666,1.0,0.6666666666666666,1.0
4497867,580,3,1,1,3,1,1.0,0.3333333333333333,1.0,0.3333333333333333
4656571,760,2,1,1,2,1,1.0,0.5,1.0,0.5
4661673,5717,2,1,1,2,1,1.0,0.5,1.0,0.5
4733145,760,8,1,1,8,1,1.0,0.125,1.0,0.125
4766860,2576,5,3,1,7,1,0.3333333333333333,0.2,0.7142857142857143,0.2
4856561,6901,1,2,1,2,1,0.5,1.0,0.5,1.0
4904023,5138,3,4,1,6,1,0.25,0.3333333333333333,0.5,0.3333333333333333
4906846,760,2,1,1,2,1,1.0,0.5,1.0,0.5
4988004,5527,14,10,10,14,10,1.0,0.7142857142857143,1.0,0.7142857142857143
4993591,4515,5,3,2,6,2,0.6666666666666666,0.4,0.8333333333333334,0.4
5031136,3525,2,1,1,2,1,1.0,0.5,1.0,0.5
5049304,760,4,3,3,4,3,1.0,0.75,1.0,0.75
5124672,6485,3,1,1,3,1,1.0,0.3333333333333333,1.0,0.3333333333333333
5126134,5387,23,2,1,24,1,0.5,0.043478260869565216,0.9583333333333334,0.043478260869565216
5176620,2934,3,1,1,3,1,1.0,0.3333333333333333,1.0,0.3333333333333333
5182731,1123,10,3,2,11,2,0.6666666666666666,0.2,0.9090909090909091,0.2
5201087,2970,1,1,1,1,1,1.0,1.0,1.0,1.0
5231737,3532,1,1,1,1,1,1.0,1.0,1.0,1.0
5300832,5152,7,3,1,9,1,0.3333333333333333,0.14285714285714285,0.7777777777777778,0.14285714285714285
5327896,1469,10,2,1,11,1,0.5,0.1,0.9090909090909091,0.1
5341193,380,6,1,1,6,1,1.0,0.16666666666666666,1.0,0.16666666666666666
5357199,5334,5,1,1,5,1,1.0,0.2,1.0,0.2
5358220,7483,5,1,1,5,1,1.0,0.2,1.0,0.2
5493737,2676,9,1,1,9,1,1.0,0.1111111111111111,1.0,0.1111111111111111
5515731,8500,1,1,1,1,1,1.0,1.0,1.0,1.0
5545960,3532,9,1,1,9,1,1.0,0.1111111111111111,1.0,0.1111111111111111
5712759,775,2,1,1,2,1,1.0,0.5,1.0,0.5
5748028,3232,4,3,1,6,1,0.3333333333333333,0.25,0.6666666666666666,0.25
5751850,3532,15,2,1,16,1,0.5,0.06666666666666667,0.9375,0.06666666666666667
5800218,6485,3,2,2,3,2,1.0,0.6666666666666666,1.0,0.6666666666666666
5802221,3533,4,1,1,4,1,1.0,0.25,1.0,0.25
5819974,760,1,1,1,1,1,1.0,1.0,1.0,1.0
5839137,6901,1,1,1,1,1,1.0,1.0,1.0,1.0
5896326,2342,5,1,1,5,1,1.0,0.2,1.0,0.2
5897565,3673,4,1,1,4,1,1.0,0.25,1.0,0.25
5950629,760,2,1,1,2,1,1.0,0.5,1.0,0.5
5977346,7679,15,5,2,18,2,0.4,0.13333333333333333,0.8333333333333334,0.13333333333333333
5989187,1379,3,1,1,3,1,1.0,0.3333333333333333,1.0,0.3333333333333333
6015189,6485,4,2,2,4,2,1.0,0.5,1.0,0.5
6026677,5591,2,1,1,2,1,1.0,0.5,1.0,0.5
6061201,7414,5,3,3,5,3,1.0,0.6,1.0,0.6
6067604,8390,2,1,1,2,1,1.0,0.5,1.0,0.5
6225045,1715,3,1,1,3,1,1.0,0.3333333333333333,1.0,0.3333333333333333
6237380,5591,14,5,4,15,4,0.8,0.2857142857142857,0.9333333333333333,0.2857142857142857
6286334,5289,1,1,1,1,1,1.0,1.0,1.0,1.0
6342661,760,1,1,1,1,1,1.0,1.0,1.0,1.0
6403695,6901,4,2,1,5,1,0.5,0.25,0.8,0.25
6473461,1469,6,1,1,6,1,1.0,0.16666666666666666,1.0,0.16666666666666666
6528894,760,1,1,1,1,1,1.0,1.0,1.0,1.0
6636817,3283,3,2,2,3,2,1.0,0.6666666666666666,1.0,0.6666666666666666
6649972,1829,13,3,3,13,3,1.0,0.23076923076923078,1.0,0.23076923076923078
6704645,1941,3,2,1,4,1,0.5,0.3333333333333333,0.75,0.3333333333333333
6742638,1829,3,2,1,4,1,0.5,0.3333333333333333,0.75,0.3333333333333333
6745326,2615,2,3,1,4,1,0.3333333333333333,0.5,0.5,0.5
6756499,330,6,3,3,6,3,1.0,0.5,1.0,0.5
6770833,3283,3,2,2,3,2,1.0,0.6666666666666666,1.0,0.6666666666666666
6788171,1433,4,1,1,4,1,1.0,0.25,1.0,0.25
6911182,2813,3,2,1,4,1,0.5,0.3333333333333333,0.75,0.3333333333333333
6930386,779,4,3,2,5,2,0.6666666666666666,0.5,0.8,0.5
6950445,7921,4,3,1,6,1,0.3333333333333333,0.25,0.6666666666666666,0.25
6961565,7910,4,1,1,4,1,1.0,0.25,1.0,0.25
6974991,760,6,1,1,6,1,1.0,0.16666666666666666,1.0,0.16666666666666666
7060366,7422,2,1,1,2,1,1.0,0.5,1.0,0.5
7077598,7884,8,9,2,15,2,0.2222222222222222,0.25,0.5333333333333333,0.25
7131152,6924,2,1,1,2,1,1.0,0.5,1.0,0.5
7142581,8527,5,1,1,5,1,1.0,0.2,1.0,0.2
7156217,1469,3,1,1,3,1,1.0,0.3333333333333333,1.0,0.3333333333333333
7223785,6485,4,2,2,4,2,1.0,0.5,1.0,0.5
1673,797,3,3,2,4,2,0.6666666666666666,0.6666666666666666,0.75,0.6666666666666666
25819,2338,3,4,2,5,2,0.5,0.6666666666666666,0.6,0.6666666666666666
120525,4906,9,1,1,9,1,1.0,0.1111111111111111,1.0,0.1111111111111111
140530,6683,4,2,2,4,2,1.0,0.5,1.0,0.5
167848,6485,4,1,1,4,1,1.0,0.25,1.0,0.25
194347,7011,2,3,1,4,1,0.3333333333333333,0.5,0.5,0.5
314090,6352,1,2,1,2,1,0.5,1.0,0.5,1.0
315004,2345,9,5,4,10,4,0.8,0.4444444444444444,0.9,0.4444444444444444
346623,6683,2,1,1,2,1,1.0,0.5,1.0,0.5
409397,5006,5,2,2,5,2,1.0,0.4,1.0,0.4
441983,380,14,3,2,15,2,0.6666666666666666,0.14285714285714285,0.9333333333333333,0.14285714285714285
456874,7910,2,3,2,3,2,0.6666666666666666,1.0,0.6666666666666666,1.0
469229,7315,1,2,1,2,1,0.5,1.0,0.5,1.0
505148,58,3,2,1,4,1,0.5,0.3333333333333333,0.75,0.3333333333333333
533104,1491,7,2,2,7,2,1.0,0.2857142857142857,1.0,0.2857142857142857
612990,3584,2,1,1,2,1,1.0,0.5,1.0,0.5
616195,760,2,1,1,2,1,1.0,0.5,1.0,0.5
654618,1244,10,9,5,14,5,0.5555555555555556,0.5,0.7142857142857143,0.5
705941,869,16,3,1,18,1,0.3333333333333333,0.0625,0.8888888888888888,0.0625
762827,7243,3,1,1,3,1,1.0,0.3333333333333333,1.0,0.3333333333333333
879324,2934,17,1,1,17,1,1.0,0.058823529411764705,1.0,0.058823529411764705
899185,1542,2,1,1,2,1,1.0,0.5,1.0,0.5
904975,8181,3,5,1,7,1,0.2,0.3333333333333333,0.42857142857142855,0.3333333333333333
993628,3381,1,1,1,1,1,1.0,1.0,1.0,1.0
1003005,7717,1,2,1,2,1,0.5,1.0,0.5,1.0
1032293,6513,2,3,1,4,1,0.3333333333333333,0.5,0.5,0.5
1110246,450,2,2,2,2,2,1.0,1.0,1.0,1.0
1139332,1433,2,1,1,2,1,1.0,0.5,1.0,0.5
1205452,8269,3,1,1,3,1,1.0,0.3333333333333333,1.0,0.3333333333333333
1233709,8496,2,1,1,2,1,1.0,0.5,1.0,0.5
1333334,8181,3,6,1,8,1,0.16666666666666666,0.3333333333333333,0.375,0.3333333333333333
1362404,351,7,1,1,7,1,1.0,0.14285714285714285,1.0,0.14285714285714285
1383116,5006,5,1,1,5,1,1.0,0.2,1.0,0.2
1468527,5775,5,3,2,6,2,0.6666666666666666,0.4,0.8333333333333334,0.4
1470512,4195,5,1,1,5,1,1.0,0.2,1.0,0.2
1485158,2970,4,1,1,4,1,1.0,0.25,1.0,0.25
1520380,1433,1,1,1,1,1,1.0,1.0,1.0,1.0
1539144,3625,14,4,1,17,1,0.25,0.07142857142857142,0.8235294117647058,0.07142857142857142
1549334,2036,1,2,1,2,1,0.5,1.0,0.5,1.0
1575544,2712,1,5,1,5,1,0.2,1.0,0.2,1.0
1591169,8678,2,1,1,2,1,1.0,0.5,1.0,0.5
1618918,7717,2,1,1,2,1,1.0,0.5,1.0,0.5
1661332,6485,5,2,1,6,1,0.5,0.2,0.8333333333333334,0.2
1700465,6485,2,2,2,2,2,1.0,1.0,1.0,1.0
1720777,3284,2,1,1,2,1,1.0,0.5,1.0,0.5
1772188,4195,4,2,1,5,1,0.5,0.25,0.8,0.25
1783326,5717,2,1,1,2,1,1.0,0.5,1.0,0.5
1823421,1080,20,17,1,36,1,0.058823529411764705,0.05,0.5555555555555556,0.05
1936629,4597,1,1,1,1,1,1.0,1.0,1.0,1.0
2005506,2554,5,4,4,5,4,1.0,0.8,1.0,0.8
2115856,1433,10,4,4,10,4,1.0,0.4,1.0,0.4
2133358,2712,1,1,1,1,1,1.0,1.0,1.0,1.0
2146264,3532,3,1,1,3,1,1.0,0.3333333333333333,1.0,0.3333333333333333
2155841,8775,3,2,2,3,2,1.0,0.6666666666666666,1.0,0.6666666666666666
2217120,2622,4,2,1,5,1,0.5,0.25,0.8,0.25
2233789,4883,18,13,7,24,7,0.5384615384615384,0.3888888888888889,0.75,0.3888888888888889
2286467,110,2,1,1,2,1,1.0,0.5,1.0,0.5
2305703,2080,1,1,1,1,1,1.0,1.0,1.0,1.0
2321618,246,6,3,2,7,2,0.6666666666666666,0.3333333333333333,0.8571428571428571,0.3333333333333333
2321794,1469,5,2,1,6,1,0.5,0.2,0.8333333333333334,0.2
2340849,2934,17,2,2,17,2,1.0,0.11764705882352941,1.0,0.11764705882352941
2384375,450,1,1,1,1,1,1.0,1.0,1.0,1.0
2394144,1379,1,1,1,1,1,1.0,1.0,1.0,1.0
2422973,450,3,3,1,5,1,0.3333333333333333,0.3333333333333333,0.6,0.3333333333333333
2430392,8354,8,1,1,8,1,1.0,0.125,1.0,0.125
2466305,7679,1,1,1,1,1,1.0,1.0,1.0,1.0
2516232,450,6,3,2,7,2,0.6666666666666666,0.3333333333333333,0.8571428571428571,0.3333333333333333
2529705,2671,1,1,1,1,1,1.0,1.0,1.0,1.0
2560018,1810,4,1,1,4,1,1.0,0.25,1.0,0.25
2633098,3808,2,1,1,2,1,1.0,0.5,1.0,0.5
2798046,7903,2,1,1,2,1,1.0,0.5,1.0,0.5
2826016,7555,2,1,1,2,1,1.0,0.5,1.0,0.5
2929729,7717,3,3,2,4,2,0.6666666666666666,0.6666666666666666,0.75,0.6666666666666666
2932719,5152,5,4,2,7,2,0.5,0.4,0.7142857142857143,0.4
2949066,1320,5,2,2,5,2,1.0,0.4,1.0,0.4
2964456,3283,2,2,2,2,2,1.0,1.0,1.0,1.0
2965831,3532,4,1,1,4,1,1.0,0.25,1.0,0.25
2997566,760,4,1,1,4,1,1.0,0.25,1.0,0.25
3000285,6515,1,3,1,3,1,0.3333333333333333,1.0,0.3333333333333333,1.0
3021234,760,5,1,1,5,1,1.0,0.2,1.0,0.2
3136316,2970,3,1,1,3,1,1.0,0.3333333333333333,1.0,0.3333333333333333
3162113,6683,4,2,2,4,2,1.0,0.5,1.0,0.5
3201037,4515,2,1,1,2,1,1.0,0.5,1.0,0.5
3309271,6485,5,1,1,5,1,1.0,0.2,1.0,0.2
3350027,1469,1,2,1,2,1,0.5,1.0,0.5,1.0
3383059,7717,2,3,1,4,1,0.3333333333333333,0.5,0.5,0.5
3420007,3284,7,2,2,7,2,1.0,0.2857142857142857,1.0,0.2857142857142857
3528111,4202,5,3,2,6,2,0.6666666666666666,0.4,0.8333333333333334,0.4
3532445,3007,5,8,5,8,5,0.625,1.0,0.625,1.0
3556477,2934,5,1,1,5,1,1.0,0.2,1.0,0.2
3609207,4579,6,1,1,6,1,1.0,0.16666666666666666,1.0,0.16666666666666666
3653519,5540,2,2,1,3,1,0.5,0.5,0.6666666666666666,0.5
3666733,3532,8,1,1,8,1,1.0,0.125,1.0,0.125
3735424,1379,3,1,1,3,1,1.0,0.3333333333333333,1.0,0.3333333333333333
3822097,797,5,3,2,6,2,0.6666666666666666,0.4,0.8333333333333334,0.4
3836774,3813,2,1,1,2,1,1.0,0.5,1.0,0.5
3869551,6901,8,2,1,9,1,0.5,0.125,0.8888888888888888,0.125
3911176,7259,3,1,1,3,1,1.0,0.3333333333333333,1.0,0.3333333333333333
3950405,1742,4,2,1,5,1,0.5,0.25,0.8,0.25
3977536,3621,2,3,2,3,2,0.6666666666666666,1.0,0.6666666666666666,1.0
3978315,1941,2,1,1,2,1,1.0,0.5,1.0,0.5
4089306,2854,3,1,1,3,1,1.0,0.3333333333333333,1.0,0.3333333333333333
4128356,8775,4,2,2,4,2,1.0,0.5,1.0,0.5
4140453,760,3,3,1,5,1,0.3333333333333333,0.3333333333333333,0.6,0.3333333333333333
4191051,3628,11,2,1,12,1,0.5,0.09090909090909091,0.9166666666666666,0.09090909090909091
4227230,3283,4,1,1,4,1,1.0,0.25,1.0,0.25
4313157,450,1,3,1,3,1,0.3333333333333333,1.0,0.3333333333333333,1.0
4315644,4885,8,4,2,10,2,0.5,0.25,0.8,0.25
4332364,6485,2,1,1,2,1,1.0,0.5,1.0,0.5
4380454,6683,2,1,1,2,1,1.0,0.5,1.0,0.5
4382134,4220,4,4,1,7,1,0.25,0.25,0.5714285714285714,0.25
4444082,760,12,2,1,13,1,0.5,0.08333333333333333,0.9230769230769231,0.08333333333333333
4465006,760,1,1,1,1,1,1.0,1.0,1.0,1.0
4493283,760,1,1,1,1,1,1.0,1.0,1.0,1.0
4502548,2436,2,3,1,4,1,0.3333333333333333,0.5,0.5,0.5
4526790,2934,1,1,1,1,1,1.0,1.0,1.0,1.0
4543121,8181,3,5,2,6,2,0.4,0.6666666666666666,0.5,0.6666666666666666
4584757,4271,16,1,1,16,1,1.0,0.0625,1.0,0.0625
4628851,4789,5,1,1,5,1,1.0,0.2,1.0,0.2
4633448,3532,8,1,1,8,1,1.0,0.125,1.0,0.125
4650623,2479,5,1,1,5,1,1.0,0.2,1.0,0.2
4654143,6485,7,2,2,7,2,1.0,0.2857142857142857,1.0,0.2857142857142857
4694374,2436,2,1,1,2,1,1.0,0.5,1.0,0.5
4712125,6485,3,1,1,3,1,1.0,0.3333333333333333,1.0,0.3333333333333333
4719429,3532,11,4,2,13,2,0.5,0.18181818181818182,0.8461538461538461,0.18181818181818182
4824943,1715,3,1,1,3,1,1.0,0.3333333333333333,1.0,0.3333333333333333
4851864,1360,4,5,2,7,2,0.4,0.5,0.5714285714285714,0.5
4875870,3532,1,1,1,1,1,1.0,1.0,1.0,1.0
4882817,6901,3,2,2,3,2,1.0,0.6666666666666666,1.0,0.6666666666666666
4919593,2436,11,5,5,11,5,1.0,0.45454545454545453,1.0,0.45454545454545453
4927937,7318,17,2,2,17,2,1.0,0.11764705882352941,1.0,0.11764705882352941
4985761,3621,1,1,1,1,1,1.0,1.0,1.0,1.0
4991846,7078,2,1,1,2,1,1.0,0.5,1.0,0.5
5092454,209,3,3,1,5,1,0.3333333333333333,0.3333333333333333,0.6,0.3333333333333333
5093320,1187,2,2,1,3,1,0.5,0.5,0.6666666666666666,0.5
5176143,1945,4,3,1,6,1,0.3333333333333333,0.25,0.6666666666666666,0.25
5230494,1650,2,1,1,2,1,1.0,0.5,1.0,0.5
5273537,797,2,1,1,2,1,1.0,0.5,1.0,0.5
5328599,1941,3,2,2,3,2,1.0,0.6666666666666666,1.0,0.6666666666666666
5378212,2736,3,2,2,3,2,1.0,0.6666666666666666,1.0,0.6666666666666666
5427718,797,10,6,3,13,3,0.5,0.3,0.7692307692307693,0.3
5447006,7422,6,5,5,6,5,1.0,0.8333333333333334,1.0,0.8333333333333334
5458771,984,1,1,1,1,1,1.0,1.0,1.0,1.0
5465490,2658,3,1,1,3,1,1.0,0.3333333333333333,1.0,0.3333333333333333
5571847,5055,2,1,1,2,1,1.0,0.5,1.0,0.5
5612305,1379,60,5,5,60,5,1.0,0.08333333333333333,1.0,0.08333333333333333
5643380,7673,2,1,1,2,1,1.0,0.5,1.0,0.5
5673520,2036,1,1,1,1,1,1.0,1.0,1.0,1.0
5700351,5018,2,2,1,3,1,0.5,0.5,0.6666666666666666,0.5
5736398,3293,2,2,1,3,1,0.5,0.5,0.6666666666666666,0.5
5754622,3284,10,2,2,10,2,1.0,0.2,1.0,0.2
5867748,433,4,1,1,4,1,1.0,0.25,1.0,0.25
5885551,2934,43,1,1,43,1,1.0,0.023255813953488372,1.0,0.023255813953488372
5912491,6901,7,3,1,9,1,0.3333333333333333,0.14285714285714285,0.7777777777777778,0.14285714285714285
5921949,1433,1,1,1,1,1,1.0,1.0,1.0,1.0
5933112,6485,2,2,2,2,2,1.0,1.0,1.0,1.0
5945601,1379,6,1,1,6,1,1.0,0.16666666666666666,1.0,0.16666666666666666
6004553,450,10,3,2,11,2,0.6666666666666666,0.2,0.9090909090909091,0.2
6026504,382,4,1,1,4,1,1.0,0.25,1.0,0.25
6035525,8708,4,3,1,6,1,0.3333333333333333,0.25,0.6666666666666666,0.25
6053612,4579,1,2,1,2,1,0.5,1.0,0.5,1.0
6077143,2934,5,2,2,5,2,1.0,0.4,1.0,0.4
6156283,2934,2,2,2,2,2,1.0,1.0,1.0,1.0
6177750,760,1,1,1,1,1,1.0,1.0,1.0,1.0
6200595,450,10,2,1,11,1,0.5,0.1,0.9090909090909091,0.1
6253873,6901,3,3,2,4,2,0.6666666666666666,0.6666666666666666,0.75,0.6666666666666666
6260960,6220,4,1,1,4,1,1.0,0.25,1.0,0.25
6432386,760,3,1,1,3,1,1.0,0.3333333333333333,1.0,0.3333333333333333
6467294,3527,1,2,1,2,1,0.5,1.0,0.5,1.0
6469500,5152,1,2,1,2,1,0.5,1.0,0.5,1.0
6498423,4883,1,4,1,4,1,0.25,1.0,0.25,1.0
6512763,2660,4,2,1,5,1,0.5,0.25,0.8,0.25
6557248,2786,1,1,1,1,1,1.0,1.0,1.0,1.0
6583625,3621,1,2,1,2,1,0.5,1.0,0.5,1.0
6607792,8390,2,1,1,2,1,1.0,0.5,1.0,0.5
6625716,6434,4,1,1,4,1,1.0,0.25,1.0,0.25
6686780,6485,19,2,2,19,2,1.0,0.10526315789473684,1.0,0.10526315789473684
6703116,4240,5,2,2,5,2,1.0,0.4,1.0,0.4
6738693,5803,3,2,1,4,1,0.5,0.3333333333333333,0.75,0.3333333333333333
6748141,388,5,2,2,5,2,1.0,0.4,1.0,0.4
6755330,7605,3,2,2,3,2,1.0,0.6666666666666666,1.0,0.6666666666666666
6755811,2934,2,1,1,2,1,1.0,0.5,1.0,0.5
6768932,7555,2,1,1,2,1,1.0,0.5,1.0,0.5
6782904,3284,7,2,2,7,2,1.0,0.2857142857142857,1.0,0.2857142857142857
6850868,760,4,1,1,4,1,1.0,0.25,1.0,0.25
6878954,3532,10,1,1,10,1,1.0,0.1,1.0,0.1
6882600,760,2,1,1,2,1,1.0,0.5,1.0,0.5
6909845,1080,11,18,2,27,2,0.1111111111111111,0.18181818181818182,0.4074074074074074,0.18181818181818182
6946631,1433,5,1,1,5,1,1.0,0.2,1.0,0.2
6962158,760,1,1,1,1,1,1.0,1.0,1.0,1.0
6984617,2970,1,1,1,1,1,1.0,1.0,1.0,1.0
7027902,3621,1,3,1,3,1,0.3333333333333333,1.0,0.3333333333333333,1.0
7085585,2934,3,2,2,3,2,1.0,0.6666666666666666,1.0,0.6666666666666666
7141145,2104,1,2,1,2,1,0.5,1.0,0.5,1.0
7159540,8422,3,2,1,4,1,0.5,0.3333333333333333,0.75,0.3333333333333333
7228510,3786,1,1,1,1,1,1.0,1.0,1.0,1.0
7286396,8775,3,1,1,3,1,1.0,0.3333333333333333,1.0,0.3333333333333333
7313799,6901,5,1,1,5,1,1.0,0.2,1.0,0.2
14277,760,1,2,1,2,1,0.5,1.0,0.5,1.0
100057,6485,2,1,1,2,1,1.0,0.5,1.0,0.5
178164,6485,10,1,1,10,1,1.0,0.1,1.0,0.1
193410,7422,1,1,1,1,1,1.0,1.0,1.0,1.0
246895,1433,3,1,1,3,1,1.0,0.3333333333333333,1.0,0.3333333333333333
285627,1080,15,20,4,31,4,0.2,0.26666666666666666,0.4838709677419355,0.26666666666666666
354036,4195,6,2,2,6,2,1.0,0.3333333333333333,1.0,0.3333333333333333
357777,6485,1,1,1,1,1,1.0,1.0,1.0,1.0
394676,2281,5,1,1,5,1,1.0,0.2,1.0,0.2
432401,760,1,1,1,1,1,1.0,1.0,1.0,1.0
487169,4860,1,5,1,5,1,0.2,1.0,0.2,1.0
538878,970,1,2,1,2,1,0.5,1.0,0.5,1.0
544408,3152,2,1,1,2,1,1.0,0.5,1.0,0.5
554170,6504,3,6,1,8,1,0.16666666666666666,0.3333333333333333,0.375,0.3333333333333333
556809,5870,2,1,1,2,1,1.0,0.5,1.0,0.5
557846,7011,6,3,3,6,3,1.0,0.5,1.0,0.5
565094,6901,7,2,2,7,2,1.0,0.2857142857142857,1.0,0.2857142857142857
590249,1433,7,3,2,8,2,0.6666666666666666,0.2857142857142857,0.875,0.2857142857142857
663826,8800,2,1,1,2,1,1.0,0.5,1.0,0.5
664724,2113,6,1,1,6,1,1.0,0.16666666666666666,1.0,0.16666666666666666
714309,2976,6,1,1,6,1,1.0,0.16666666666666666,1.0,0.16666666666666666
760373,100,6,4,4,6,4,1.0,0.6666666666666666,1.0,0.6666666666666666
817716,6485,3,1,1,3,1,1.0,0.3333333333333333,1.0,0.3333333333333333
849853,449,2,1,1,2,1,1.0,0.5,1.0,0.5
855354,2435,1,2,1,2,1,0.5,1.0,0.5,1.0
867838,760,2,1,1,2,1,1.0,0.5,1.0,0.5
894472,1469,1,1,1,1,1,1.0,1.0,1.0,1.0
957196,2970,1,1,1,1,1,1.0,1.0,1.0,1.0
1000439,2709,1,1,1,1,1,1.0,1.0,1.0,1.0
1100751,1390,2,5,1,6,1,0.2,0.5,0.3333333333333333,0.5
1150576,7483,2,1,1,2,1,1.0,0.5,1.0,0.5
1161854,7422,22,13,11,24,11,0.8461538461538461,0.5,0.9166666666666666,0.5
1191997,3532,7,1,1,7,1,1.0,0.14285714285714285,1.0,0.14285714285714285
1266705,8666,3,3,1,5,1,0.3333333333333333,0.3333333333333333,0.6,0.3333333333333333
1301309,1945,7,3,3,7,3,1.0,0.42857142857142855,1.0,0.42857142857142855
1320480,2934,10,1,1,10,1,1.0,0.1,1.0,0.1
1385546,171,3,1,1,3,1,1.0,0.3333333333333333,1.0,0.3333333333333333
1473337,3722,45,1,1,45,1,1.0,0.022222222222222223,1.0,0.022222222222222223
1608973,7902,1,2,1,2,1,0.5,1.0,0.5,1.0
1646089,6485,1,1,1,1,1,1.0,1.0,1.0,1.0
1808574,8619,9,8,2,15,2,0.25,0.2222222222222222,0.6,0.2222222222222222
1836959,3377,10,1,1,10,1,1.0,0.1,1.0,0.1
1936046,7717,6,6,5,7,5,0.8333333333333334,0.8333333333333334,0.8571428571428571,0.8333333333333334
1952825,1379,3,2,2,3,2,1.0,0.6666666666666666,1.0,0.6666666666666666
2002528,129,2,1,1,2,1,1.0,0.5,1.0,0.5
2006288,4515,1,1,1,1,1,1.0,1.0,1.0,1.0
2031463,7113,2,1,1,2,1,1.0,0.5,1.0,0.5
2057199,6485,2,1,1,2,1,1.0,0.5,1.0,0.5
2073218,8390,3,1,1,3,1,1.0,0.3333333333333333,1.0,0.3333333333333333
2074635,741,1,2,1,2,1,0.5,1.0,0.5,1.0
2082307,5256,20,4,1,23,1,0.25,0.05,0.8695652173913043,0.05
2140802,8614,3,1,1,3,1,1.0,0.3333333333333333,1.0,0.3333333333333333
2243349,797,5,1,1,5,1,1.0,0.2,1.0,0.2
2252515,5586,1,1,1,1,1,1.0,1.0,1.0,1.0
2381611,3722,10,1,1,10,1,1.0,0.1,1.0,0.1
2528072,3848,2,1,1,2,1,1.0,0.5,1.0,0.5
2536590,2934,3,2,2,3,2,1.0,0.6666666666666666,1.0,0.6666666666666666
2548131,7374,2,4,1,5,1,0.25,0.5,0.4,0.5
2676770,1433,2,1,1,2,1,1.0,0.5,1.0,0.5
2721567,760,4,1,1,4,1,1.0,0.25,1.0,0.25
2757357,1125,8,2,2,8,2,1.0,0.25,1.0,0.25
2800909,8354,2,2,1,3,1,0.5,0.5,0.6666666666666666,0.5
