User_id,Merchant_id,User_merchant_buy_total,User_merchant_received,User_merchant_buy_use_coupon,User_merchant_any,User_merchant_buy_common,User_merchant_coupon_transfer_rate,User_merchant_coupon_buy_rate,User_merchant_coupon_rate,User_merchant_coupon_common_rate
1877814,760,6,1,1,6,1,1.0,0.16666666666666666,1.0,0.16666666666666666
1884724,6454,6,1,1,6,1,1.0,0.16666666666666666,1.0,0.16666666666666666
1953047,5341,1,1,1,1,1,1.0,1.0,1.0,1.0
1964165,1041,4,1,1,4,1,1.0,0.25,1.0,0.25
2097043,3786,1,1,1,1,1,1.0,1.0,1.0,1.0
2125310,8775,9,2,2,9,2,1.0,0.2222222222222222,1.0,0.2222222222222222
2140640,4142,2,1,1,2,1,1.0,0.5,1.0,0.5
2186615,1169,1,1,1,1,1,1.0,1.0,1.0,1.0
2216924,3621,4,4,1,7,1,0.25,0.25,0.5714285714285714,0.25
2292621,1041,4,1,1,4,1,1.0,0.25,1.0,0.25
2330765,2433,13,1,1,13,1,1.0,0.07692307692307693,1.0,0.07692307692307693
2355728,3381,1,3,1,3,1,0.3333333333333333,1.0,0.3333333333333333,1.0
2446040,4833,6,1,1,6,1,1.0,0.16666666666666666,1.0,0.16666666666666666
2450165,7422,2,2,2,2,2,1.0,1.0,1.0,1.0
2450685,5341,2,2,1,3,1,0.5,0.5,0.6666666666666666,0.5
2667926,2970,1,1,1,1,1,1.0,1.0,1.0,1.0
2672168,4433,1,1,1,1,1,1.0,1.0,1.0,1.0
2791678,5341,2,2,2,2,2,1.0,1.0,1.0,1.0
2796638,42,2,1,1,2,1,1.0,0.5,1.0,0.5
2825152,7232,8,1,1,8,1,1.0,0.125,1.0,0.125
2863614,2099,1,1,1,1,1,1.0,1.0,1.0,1.0
2939405,2934,7,2,2,7,2,1.0,0.2857142857142857,1.0,0.2857142857142857
3064020,3710,2,1,1,2,1,1.0,0.5,1.0,0.5
3104944,1810,1,1,1,1,1,1.0,1.0,1.0,1.0
3193848,58,1,1,1,1,1,1.0,1.0,1.0,1.0
3293169,5341,5,1,1,5,1,1.0,0.2,1.0,0.2
3386740,3284,2,1,1,2,1,1.0,0.5,1.0,0.5
3398968,6485,2,2,2,2,2,1.0,1.0,1.0,1.0
3461582,1520,1,1,1,1,1,1.0,1.0,1.0,1.0
3487895,4872,1,4,1,4,1,0.25,1.0,0.25,1.0
3494124,1379,2,2,2,2,2,1.0,1.0,1.0,1.0
3615685,1469,1,1,1,1,1,1.0,1.0,1.0,1.0
3635943,5341,2,1,1,2,1,1.0,0.5,1.0,0.5
3642228,3284,2,1,1,2,1,1.0,0.5,1.0,0.5
3708173,574,30,11,8,33,8,0.7272727272727273,0.26666666666666666,0.9090909090909091,0.26666666666666666
3732709,760,2,3,1,4,1,0.3333333333333333,0.5,0.5,0.5
3751965,3284,7,2,1,8,1,0.5,0.14285714285714285,0.875,0.14285714285714285
3777755,7974,1,1,1,1,1,1.0,1.0,1.0,1.0
3796634,1433,4,1,1,4,1,1.0,0.25,1.0,0.25
3862393,1732,6,1,1,6,1,1.0,0.16666666666666666,1.0,0.16666666666666666
3958080,6683,4,2,2,4,2,1.0,0.5,1.0,0.5
3960018,1520,1,1,1,1,1,1.0,1.0,1.0,1.0
3975518,3381,1,3,1,3,1,0.3333333333333333,1.0,0.3333333333333333,1.0
3976897,1125,4,1,1,4,1,1.0,0.25,1.0,0.25
4112971,6485,7,2,2,7,2,1.0,0.2857142857142857,1.0,0.2857142857142857
4134493,3381,3,3,1,5,1,0.3333333333333333,0.3333333333333333,0.6,0.3333333333333333
4205569,760,2,1,1,2,1,1.0,0.5,1.0,0.5
4482249,7903,19,2,2,19,2,1.0,0.10526315789473684,1.0,0.10526315789473684
4493735,3381,3,1,1,3,1,1.0,0.3333333333333333,1.0,0.3333333333333333
4511783,1433,7,1,1,7,1,1.0,0.14285714285714285,1.0,0.14285714285714285
4565164,6485,3,2,2,3,2,1.0,0.6666666666666666,1.0,0.6666666666666666
4706079,175,11,9,8,12,8,0.8888888888888888,0.7272727272727273,0.9166666666666666,0.7272727272727273
4804015,8181,7,4,2,9,2,0.5,0.2857142857142857,0.7777777777777778,0.2857142857142857
4959705,1732,5,2,1,6,1,0.5,0.2,0.8333333333333334,0.2
4971950,7974,1,2,1,2,1,0.5,1.0,0.5,1.0
5023413,1892,8,5,3,10,3,0.6,0.375,0.8,0.375
5173805,5341,1,7,1,7,1,0.14285714285714285,1.0,0.14285714285714285,1.0
5236048,1526,2,1,1,2,1,1.0,0.5,1.0,0.5
5246524,6901,2,1,1,2,1,1.0,0.5,1.0,0.5
5289350,6485,3,1,1,3,1,1.0,0.3333333333333333,1.0,0.3333333333333333
5292184,6485,4,2,2,4,2,1.0,0.5,1.0,0.5
5303429,2099,1,1,1,1,1,1.0,1.0,1.0,1.0
5314484,1893,11,8,8,11,8,1.0,0.7272727272727273,1.0,0.7272727272727273
5354588,4433,1,1,1,1,1,1.0,1.0,1.0,1.0
5424033,3381,2,1,1,2,1,1.0,0.5,1.0,0.5
5446018,1520,1,1,1,1,1,1.0,1.0,1.0,1.0
5467667,6683,2,1,1,2,1,1.0,0.5,1.0,0.5
5510805,5341,2,3,1,4,1,0.3333333333333333,0.5,0.5,0.5
5535662,3532,3,1,1,3,1,1.0,0.3333333333333333,1.0,0.3333333333333333
5548084,2934,13,2,2,13,2,1.0,0.15384615384615385,1.0,0.15384615384615385
5610763,5045,5,1,1,5,1,1.0,0.2,1.0,0.2
5627770,2709,1,3,1,3,1,0.3333333333333333,1.0,0.3333333333333333,1.0
5635332,3381,4,3,1,6,1,0.3333333333333333,0.25,0.6666666666666666,0.25
5653831,1520,1,7,1,7,1,0.14285714285714285,1.0,0.14285714285714285,1.0
5819838,7555,3,2,1,4,1,0.5,0.3333333333333333,0.75,0.3333333333333333
5855315,6021,3,2,1,4,1,0.5,0.3333333333333333,0.75,0.3333333333333333
5878984,2146,2,2,2,2,2,1.0,1.0,1.0,1.0
5905117,2099,18,1,1,18,1,1.0,0.05555555555555555,1.0,0.05555555555555555
6071147,3381,1,3,1,3,1,0.3333333333333333,1.0,0.3333333333333333,1.0
6183754,5341,12,1,1,12,1,1.0,0.08333333333333333,1.0,0.08333333333333333
6212667,7913,2,1,1,2,1,1.0,0.5,1.0,0.5
6260522,1520,1,1,1,1,1,1.0,1.0,1.0,1.0
6423068,1520,1,1,1,1,1,1.0,1.0,1.0,1.0
6467655,2099,2,1,1,2,1,1.0,0.5,1.0,0.5
6484696,3786,1,1,1,1,1,1.0,1.0,1.0,1.0
6514984,450,20,2,1,21,1,0.5,0.05,0.9523809523809523,0.05
6630402,3381,1,3,1,3,1,0.3333333333333333,1.0,0.3333333333333333,1.0
6701227,3857,3,2,1,4,1,0.5,0.3333333333333333,0.75,0.3333333333333333
6806917,1984,12,1,1,12,1,1.0,0.08333333333333333,1.0,0.08333333333333333
6825097,450,4,2,1,5,1,0.5,0.25,0.8,0.25
6841273,7483,2,1,1,2,1,1.0,0.5,1.0,0.5
6904318,4860,1,6,1,6,1,0.16666666666666666,1.0,0.16666666666666666,1.0
6977603,1169,2,1,1,2,1,1.0,0.5,1.0,0.5
7034067,3939,3,2,2,3,2,1.0,0.6666666666666666,1.0,0.6666666666666666
7084380,2934,9,1,1,9,1,1.0,0.1111111111111111,1.0,0.1111111111111111
7095559,3381,2,2,1,3,1,0.5,0.5,0.6666666666666666,0.5
7136421,760,1,1,1,1,1,1.0,1.0,1.0,1.0
7155565,1379,2,1,1,2,1,1.0,0.5,1.0,0.5
7207806,58,5,1,1,5,1,1.0,0.2,1.0,0.2
7340933,6405,4,1,1,4,1,1.0,0.25,1.0,0.25
131928,5341,2,2,2,2,2,1.0,1.0,1.0,1.0
211875,6485,3,3,3,3,3,1.0,1.0,1.0,1.0
344541,642,3,2,2,3,2,1.0,0.6666666666666666,1.0,0.6666666666666666
394101,171,1,2,1,2,1,0.5,1.0,0.5,1.0
397250,3381,1,2,1,2,1,0.5,1.0,0.5,1.0
574076,2050,2,1,1,2,1,1.0,0.5,1.0,0.5
593711,5341,1,1,1,1,1,1.0,1.0,1.0,1.0
805401,760,1,2,1,2,1,0.5,1.0,0.5,1.0
820324,2934,1,1,1,1,1,1.0,1.0,1.0,1.0
923111,6683,1,1,1,1,1,1.0,1.0,1.0,1.0
936125,4142,3,1,1,3,1,1.0,0.3333333333333333,1.0,0.3333333333333333
1101805,6485,5,1,1,5,1,1.0,0.2,1.0,0.2
1212368,3231,3,1,1,3,1,1.0,0.3333333333333333,1.0,0.3333333333333333
1222909,7974,1,1,1,1,1,1.0,1.0,1.0,1.0
1308140,6485,3,1,1,3,1,1.0,0.3333333333333333,1.0,0.3333333333333333
1320687,1169,15,1,1,15,1,1.0,0.06666666666666667,1.0,0.06666666666666667
1423954,970,3,1,1,3,1,1.0,0.3333333333333333,1.0,0.3333333333333333
1431017,1469,1,1,1,1,1,1.0,1.0,1.0,1.0
1460671,7717,3,1,1,3,1,1.0,0.3333333333333333,1.0,0.3333333333333333
1479224,2934,1,1,1,1,1,1.0,1.0,1.0,1.0
1527953,2099,2,1,1,2,1,1.0,0.5,1.0,0.5
1532841,2099,4,1,1,4,1,1.0,0.25,1.0,0.25
1740199,3655,1,1,1,1,1,1.0,1.0,1.0,1.0
1777905,2099,2,2,2,2,2,1.0,1.0,1.0,1.0
1793487,1520,1,1,1,1,1,1.0,1.0,1.0,1.0
2027711,7483,2,1,1,2,1,1.0,0.5,1.0,0.5
2043999,760,6,1,1,6,1,1.0,0.16666666666666666,1.0,0.16666666666666666
2045200,2934,10,1,1,10,1,1.0,0.1,1.0,0.1
2104669,4142,4,1,1,4,1,1.0,0.25,1.0,0.25
2157695,5341,1,1,1,1,1,1.0,1.0,1.0,1.0
2180552,4433,1,1,1,1,1,1.0,1.0,1.0,1.0
2191088,6485,7,2,2,7,2,1.0,0.2857142857142857,1.0,0.2857142857142857
2237566,7679,3,2,1,4,1,0.5,0.3333333333333333,0.75,0.3333333333333333
2281424,5341,1,2,1,2,1,0.5,1.0,0.5,1.0
2380525,5152,1,1,1,1,1,1.0,1.0,1.0,1.0
2411664,6485,4,2,2,4,2,1.0,0.5,1.0,0.5
2583734,2622,3,1,1,3,1,1.0,0.3333333333333333,1.0,0.3333333333333333
2589619,450,1,1,1,1,1,1.0,1.0,1.0,1.0
2603448,5341,1,1,1,1,1,1.0,1.0,1.0,1.0
2649204,3381,1,1,1,1,1,1.0,1.0,1.0,1.0
2774181,2099,2,2,2,2,2,1.0,1.0,1.0,1.0
2779785,7706,3,1,1,3,1,1.0,0.3333333333333333,1.0,0.3333333333333333
2780416,4142,2,1,1,2,1,1.0,0.5,1.0,0.5
2793081,1520,1,1,1,1,1,1.0,1.0,1.0,1.0
2812953,833,12,3,3,12,3,1.0,0.25,1.0,0.25
2860875,3284,2,1,1,2,1,1.0,0.5,1.0,0.5
2964853,6885,2,2,1,3,1,0.5,0.5,0.6666666666666666,0.5
2980130,3381,13,2,2,13,2,1.0,0.15384615384615385,1.0,0.15384615384615385
3001204,2934,6,1,1,6,1,1.0,0.16666666666666666,1.0,0.16666666666666666
3009055,642,3,2,2,3,2,1.0,0.6666666666666666,1.0,0.6666666666666666
3020437,3532,1,1,1,1,1,1.0,1.0,1.0,1.0
3046865,1520,1,1,1,1,1,1.0,1.0,1.0,1.0
3085934,670,2,1,1,2,1,1.0,0.5,1.0,0.5
3103869,2099,4,1,1,4,1,1.0,0.25,1.0,0.25
3174611,2099,1,1,1,1,1,1.0,1.0,1.0,1.0
3193134,8394,9,5,2,12,2,0.4,0.2222222222222222,0.75,0.2222222222222222
3261686,1520,1,1,1,1,1,1.0,1.0,1.0,1.0
3262812,6485,3,2,2,3,2,1.0,0.6666666666666666,1.0,0.6666666666666666
3553079,5341,3,1,1,3,1,1.0,0.3333333333333333,1.0,0.3333333333333333
3562697,5341,4,1,1,4,1,1.0,0.25,1.0,0.25
3625749,3403,4,2,2,4,2,1.0,0.5,1.0,0.5
3659730,6901,5,1,1,5,1,1.0,0.2,1.0,0.2
3670122,3532,2,2,1,3,1,0.5,0.5,0.6666666666666666,0.5
3682575,6485,3,2,2,3,2,1.0,0.6666666666666666,1.0,0.6666666666666666
3755133,7555,1,1,1,1,1,1.0,1.0,1.0,1.0
3834111,7243,1,1,1,1,1,1.0,1.0,1.0,1.0
3841322,450,3,2,1,4,1,0.5,0.3333333333333333,0.75,0.3333333333333333
4029397,2934,16,1,1,16,1,1.0,0.0625,1.0,0.0625
4158285,1520,1,1,1,1,1,1.0,1.0,1.0,1.0
4177519,2099,4,2,1,5,1,0.5,0.25,0.8,0.25
4247665,171,2,2,1,3,1,0.5,0.5,0.6666666666666666,0.5
4398919,1433,4,1,1,4,1,1.0,0.25,1.0,0.25
4420660,5341,9,8,7,10,7,0.875,0.7777777777777778,0.9,0.7777777777777778
4432876,5596,2,1,1,2,1,1.0,0.5,1.0,0.5
4436773,6485,3,2,2,3,2,1.0,0.6666666666666666,1.0,0.6666666666666666
4454865,3283,2,2,2,2,2,1.0,1.0,1.0,1.0
4455113,4579,1,1,1,1,1,1.0,1.0,1.0,1.0
4521944,5341,1,1,1,1,1,1.0,1.0,1.0,1.0
4545242,7555,3,1,1,3,1,1.0,0.3333333333333333,1.0,0.3333333333333333
4560303,6434,1,1,1,1,1,1.0,1.0,1.0,1.0
4562342,7913,2,1,1,2,1,1.0,0.5,1.0,0.5
4577114,1433,3,2,1,4,1,0.5,0.3333333333333333,0.75,0.3333333333333333
4638065,5341,3,5,2,6,2,0.4,0.6666666666666666,0.5,0.6666666666666666
4786566,5341,2,1,1,2,1,1.0,0.5,1.0,0.5
4916508,7555,2,2,1,3,1,0.5,0.5,0.6666666666666666,0.5
4922720,6885,4,2,1,5,1,0.5,0.25,0.8,0.25
5001167,6485,1,3,1,3,1,0.3333333333333333,1.0,0.3333333333333333,1.0
5054119,1336,13,1,1,13,1,1.0,0.07692307692307693,1.0,0.07692307692307693
5059833,209,9,11,8,12,8,0.7272727272727273,0.8888888888888888,0.75,0.8888888888888888
5101613,5341,15,5,4,16,4,0.8,0.26666666666666666,0.9375,0.26666666666666666
5118017,4142,17,4,3,18,3,0.75,0.17647058823529413,0.9444444444444444,0.17647058823529413
5176610,1520,1,1,1,1,1,1.0,1.0,1.0,1.0
5203355,6485,2,1,1,2,1,1.0,0.5,1.0,0.5
5229098,3381,7,1,1,7,1,1.0,0.14285714285714285,1.0,0.14285714285714285
5243059,8390,3,2,2,3,2,1.0,0.6666666666666666,1.0,0.6666666666666666
5446873,3621,11,12,11,12,11,0.9166666666666666,1.0,0.9166666666666666,1.0
5490322,3381,8,2,2,8,2,1.0,0.25,1.0,0.25
5499938,5341,5,3,3,5,3,1.0,0.6,1.0,0.6
5523377,58,3,2,1,4,1,0.5,0.3333333333333333,0.75,0.3333333333333333
5546898,8614,2,1,1,2,1,1.0,0.5,1.0,0.5
5571725,760,6,1,1,6,1,1.0,0.16666666666666666,1.0,0.16666666666666666
5672841,2342,3,2,2,3,2,1.0,0.6666666666666666,1.0,0.6666666666666666
5890935,3710,2,1,1,2,1,1.0,0.5,1.0,0.5
5967684,5341,1,1,1,1,1,1.0,1.0,1.0,1.0
6107869,7555,3,2,1,4,1,0.5,0.3333333333333333,0.75,0.3333333333333333
6173290,5341,3,5,2,6,2,0.4,0.6666666666666666,0.5,0.6666666666666666
6201050,760,2,1,1,2,1,1.0,0.5,1.0,0.5
6270107,450,2,1,1,2,1,1.0,0.5,1.0,0.5
6449709,674,2,2,1,3,1,0.5,0.5,0.6666666666666666,0.5
6653813,1360,3,1,1,3,1,1.0,0.3333333333333333,1.0,0.3333333333333333
6763497,3381,1,1,1,1,1,1.0,1.0,1.0,1.0
6836220,2099,4,1,1,4,1,1.0,0.25,1.0,0.25
6842601,3381,1,1,1,1,1,1.0,1.0,1.0,1.0
6908438,7974,3,3,1,5,1,0.3333333333333333,0.3333333333333333,0.6,0.3333333333333333
6912998,1520,1,1,1,1,1,1.0,1.0,1.0,1.0
6986764,924,5,1,1,5,1,1.0,0.2,1.0,0.2
7126629,7483,10,4,4,10,4,1.0,0.4,1.0,0.4
7133796,8775,7,2,2,7,2,1.0,0.2857142857142857,1.0,0.2857142857142857
7138987,4142,3,2,2,3,2,1.0,0.6666666666666666,1.0,0.6666666666666666
7208941,5341,7,2,2,7,2,1.0,0.2857142857142857,1.0,0.2857142857142857
7227582,2099,1,1,1,1,1,1.0,1.0,1.0,1.0
7278697,3403,2,1,1,2,1,1.0,0.5,1.0,0.5
7351341,5341,2,1,1,2,1,1.0,0.5,1.0,0.5
21390,2099,2,3,1,4,1,0.3333333333333333,0.5,0.5,0.5
124465,3710,1,2,1,2,1,0.5,1.0,0.5,1.0
242252,2934,2,1,1,2,1,1.0,0.5,1.0,0.5
261357,2970,2,1,1,2,1,1.0,0.5,1.0,0.5
264853,3532,3,2,1,4,1,0.5,0.3333333333333333,0.75,0.3333333333333333
272399,3381,1,1,1,1,1,1.0,1.0,1.0,1.0
413158,4142,1,1,1,1,1,1.0,1.0,1.0,1.0
470656,7279,7,3,1,9,1,0.3333333333333333,0.14285714285714285,0.7777777777777778,0.14285714285714285
633377,6352,2,1,1,2,1,1.0,0.5,1.0,0.5
713116,6454,2,1,1,2,1,1.0,0.5,1.0,0.5
729444,904,2,2,2,2,2,1.0,1.0,1.0,1.0
758908,2934,2,1,1,2,1,1.0,0.5,1.0,0.5
770108,2934,7,1,1,7,1,1.0,0.14285714285714285,1.0,0.14285714285714285
843185,2934,2,1,1,2,1,1.0,0.5,1.0,0.5
1070311,7555,5,3,1,7,1,0.3333333333333333,0.2,0.7142857142857143,0.2
1107935,1433,3,1,1,3,1,1.0,0.3333333333333333,1.0,0.3333333333333333
1118828,2934,19,1,1,19,1,1.0,0.05263157894736842,1.0,0.05263157894736842
1128470,7555,1,1,1,1,1,1.0,1.0,1.0,1.0
1221364,5341,4,1,1,4,1,1.0,0.25,1.0,0.25
1222836,8580,2,2,1,3,1,0.5,0.5,0.6666666666666666,0.5
1230509,3381,1,1,1,1,1,1.0,1.0,1.0,1.0
1315068,2934,1,1,1,1,1,1.0,1.0,1.0,1.0
1321926,5341,2,1,1,2,1,1.0,0.5,1.0,0.5
1359184,5341,1,1,1,1,1,1.0,1.0,1.0,1.0
1454314,6485,3,2,2,3,2,1.0,0.6666666666666666,1.0,0.6666666666666666
1469188,8390,3,2,2,3,2,1.0,0.6666666666666666,1.0,0.6666666666666666
1503679,6683,2,2,2,2,2,1.0,1.0,1.0,1.0
1612371,2934,4,1,1,4,1,1.0,0.25,1.0,0.25
1668004,2099,1,1,1,1,1,1.0,1.0,1.0,1.0
1743031,5341,2,4,1,5,1,0.25,0.5,0.4,0.5
1818623,5341,6,1,1,6,1,1.0,0.16666666666666666,1.0,0.16666666666666666
2111450,1520,1,1,1,1,1,1.0,1.0,1.0,1.0
2146426,1520,2,2,2,2,2,1.0,1.0,1.0,1.0
2188325,6454,6,1,1,6,1,1.0,0.16666666666666666,1.0,0.16666666666666666
2201391,2934,34,1,1,34,1,1.0,0.029411764705882353,1.0,0.029411764705882353
2246030,2099,1,1,1,1,1,1.0,1.0,1.0,1.0
2275507,2934,11,2,2,11,2,1.0,0.18181818181818182,1.0,0.18181818181818182
2314332,1169,7,1,1,7,1,1.0,0.14285714285714285,1.0,0.14285714285714285
2340535,3621,1,1,1,1,1,1.0,1.0,1.0,1.0
2413342,760,2,2,2,2,2,1.0,1.0,1.0,1.0
2460209,6829,1,1,1,1,1,1.0,1.0,1.0,1.0
2465686,4142,6,1,1,6,1,1.0,0.16666666666666666,1.0,0.16666666666666666
2542180,4142,3,2,2,3,2,1.0,0.6666666666666666,1.0,0.6666666666666666
2667908,5341,5,2,1,6,1,0.5,0.2,0.8333333333333334,0.2
2804890,797,8,1,1,8,1,1.0,0.125,1.0,0.125
2818993,3381,4,2,1,5,1,0.5,0.25,0.8,0.25
2826374,3283,2,2,2,2,2,1.0,1.0,1.0,1.0
2885243,4860,1,2,1,2,1,0.5,1.0,0.5,1.0
2892617,2934,3,2,2,3,2,1.0,0.6666666666666666,1.0,0.6666666666666666
2901811,6485,3,2,2,3,2,1.0,0.6666666666666666,1.0,0.6666666666666666
2921709,5341,21,6,2,25,2,0.3333333333333333,0.09523809523809523,0.84,0.09523809523809523
2951471,4660,1,1,1,1,1,1.0,1.0,1.0,1.0
2953179,58,8,1,1,8,1,1.0,0.125,1.0,0.125
2993722,5341,2,2,2,2,2,1.0,1.0,1.0,1.0
3003170,5341,1,1,1,1,1,1.0,1.0,1.0,1.0
3094476,6485,3,2,2,3,2,1.0,0.6666666666666666,1.0,0.6666666666666666
3113588,8580,1,1,1,1,1,1.0,1.0,1.0,1.0
3132997,5928,2,1,1,2,1,1.0,0.5,1.0,0.5
3191212,6485,1,1,1,1,1,1.0,1.0,1.0,1.0
3215424,7555,4,3,1,6,1,0.3333333333333333,0.25,0.6666666666666666,0.25
3267871,7555,1,1,1,1,1,1.0,1.0,1.0,1.0
3468155,4906,4,2,2,4,2,1.0,0.5,1.0,0.5
3555786,5341,15,1,1,15,1,1.0,0.06666666666666667,1.0,0.06666666666666667
3565865,760,2,1,1,2,1,1.0,0.5,1.0,0.5
3570053,2099,1,1,1,1,1,1.0,1.0,1.0,1.0
3588257,3231,7,5,5,7,5,1.0,0.7142857142857143,1.0,0.7142857142857143
3648441,6735,5,1,1,5,1,1.0,0.2,1.0,0.2
3790483,3284,5,2,2,5,2,1.0,0.4,1.0,0.4
3809544,3284,2,1,1,2,1,1.0,0.5,1.0,0.5
3820296,7555,1,1,1,1,1,1.0,1.0,1.0,1.0
3837994,2146,1,1,1,1,1,1.0,1.0,1.0,1.0
3861297,1379,5,2,2,5,2,1.0,0.4,1.0,0.4
3998097,1072,1,2,1,2,1,0.5,1.0,0.5,1.0
4122263,1892,6,6,5,7,5,0.8333333333333334,0.8333333333333334,0.8571428571428571,0.8333333333333334
4135847,6485,2,2,2,2,2,1.0,1.0,1.0,1.0
4173264,209,3,9,2,10,2,0.2222222222222222,0.6666666666666666,0.3,0.6666666666666666
4205103,5688,4,2,2,4,2,1.0,0.5,1.0,0.5
4372564,1379,5,1,1,5,1,1.0,0.2,1.0,0.2
4404213,3532,6,2,1,7,1,0.5,0.16666666666666666,0.8571428571428571,0.16666666666666666
4407584,1433,1,1,1,1,1,1.0,1.0,1.0,1.0
4443088,171,2,2,1,3,1,0.5,0.5,0.6666666666666666,0.5
4453099,5341,5,2,2,5,2,1.0,0.4,1.0,0.4
4532354,760,3,2,2,3,2,1.0,0.6666666666666666,1.0,0.6666666666666666
4740210,741,4,2,1,5,1,0.5,0.25,0.8,0.25
4831837,3381,1,1,1,1,1,1.0,1.0,1.0,1.0
4891077,5341,5,5,5,5,5,1.0,1.0,1.0,1.0
4918608,2934,2,1,1,2,1,1.0,0.5,1.0,0.5
4979279,5341,7,8,7,8,7,0.875,1.0,0.875,1.0
5013507,5341,4,3,3,4,3,1.0,0.75,1.0,0.75
5060110,1945,8,1,1,8,1,1.0,0.125,1.0,0.125
5092117,3381,1,3,1,3,1,0.3333333333333333,1.0,0.3333333333333333,1.0
5095362,1379,2,1,1,2,1,1.0,0.5,1.0,0.5
5109332,3381,1,2,1,2,1,0.5,1.0,0.5,1.0
5125311,2099,1,1,1,1,1,1.0,1.0,1.0,1.0
5142940,5341,4,5,4,5,4,0.8,1.0,0.8,1.0
5184465,8699,3,1,1,3,1,1.0,0.3333333333333333,1.0,0.3333333333333333
5212043,5341,18,12,12,18,12,1.0,0.6666666666666666,1.0,0.6666666666666666
5257802,1715,3,2,2,3,2,1.0,0.6666666666666666,1.0,0.6666666666666666
5343668,6485,4,2,2,4,2,1.0,0.5,1.0,0.5
5398870,1169,9,1,1,9,1,1.0,0.1111111111111111,1.0,0.1111111111111111
5446891,6735,1,1,1,1,1,1.0,1.0,1.0,1.0
5565251,2662,2,2,1,3,1,0.5,0.5,0.6666666666666666,0.5
5637775,1433,1,1,1,1,1,1.0,1.0,1.0,1.0
5696836,2934,2,1,1,2,1,1.0,0.5,1.0,0.5
5941774,2934,3,2,2,3,2,1.0,0.6666666666666666,1.0,0.6666666666666666
5971201,1520,1,1,1,1,1,1.0,1.0,1.0,1.0
6184942,6683,1,1,1,1,1,1.0,1.0,1.0,1.0
6312363,3381,1,2,1,2,1,0.5,1.0,0.5,1.0
6459660,5341,1,2,1,2,1,0.5,1.0,0.5,1.0
6614528,3381,1,3,1,3,1,0.3333333333333333,1.0,0.3333333333333333,1.0
6635729,2934,4,1,1,4,1,1.0,0.25,1.0,0.25
6675554,1614,17,6,3,20,3,0.5,0.17647058823529413,0.85,0.17647058823529413
6747374,2099,3,1,1,3,1,1.0,0.3333333333333333,1.0,0.3333333333333333
6886948,2099,1,2,1,2,1,0.5,1.0,0.5,1.0
6938215,7974,2,1,1,2,1,1.0,0.5,1.0,0.5
7011223,1520,4,5,4,5,4,0.8,1.0,0.8,1.0
7171461,7974,3,3,1,5,1,0.3333333333333333,0.3333333333333333,0.6,0.3333333333333333
7209909,6485,2,2,2,2,2,1.0,1.0,1.0,1.0
7231130,5341,1,1,1,1,1,1.0,1.0,1.0,1.0
7267659,3284,5,2,2,5,2,1.0,0.4,1.0,0.4
7299797,5341,1,2,1,2,1,0.5,1.0,0.5,1.0
7326369,4142,2,1,1,2,1,1.0,0.5,1.0,0.5
7331045,1520,1,1,1,1,1,1.0,1.0,1.0,1.0
7338938,3284,2,2,1,3,1,0.5,0.5,0.6666666666666666,0.5
7353775,7422,1,1,1,1,1,1.0,1.0,1.0,1.0
35529,2934,11,1,1,11,1,1.0,0.09090909090909091,1.0,0.09090909090909091
114747,2454,2,1,1,2,1,1.0,0.5,1.0,0.5
308086,1379,2,1,1,2,1,1.0,0.5,1.0,0.5
366251,7903,3,2,2,3,2,1.0,0.6666666666666666,1.0,0.6666666666666666
568834,4142,2,1,1,2,1,1.0,0.5,1.0,0.5
742183,6515,4,4,1,7,1,0.25,0.25,0.5714285714285714,0.25
872757,5717,1,1,1,1,1,1.0,1.0,1.0,1.0
908055,1379,2,1,1,2,1,1.0,0.5,1.0,0.5
950773,3532,4,1,1,4,1,1.0,0.25,1.0,0.25
952867,2934,4,1,1,4,1,1.0,0.25,1.0,0.25
961510,1941,2,1,1,2,1,1.0,0.5,1.0,0.5
976284,6485,7,1,1,7,1,1.0,0.14285714285714285,1.0,0.14285714285714285
985609,797,1,1,1,1,1,1.0,1.0,1.0,1.0
1160521,7903,5,1,1,5,1,1.0,0.2,1.0,0.2
1192034,4142,3,2,1,4,1,0.5,0.3333333333333333,0.75,0.3333333333333333
1399416,760,7,2,2,7,2,1.0,0.2857142857142857,1.0,0.2857142857142857
1432924,7422,1,1,1,1,1,1.0,1.0,1.0,1.0
1536041,5341,9,1,1,9,1,1.0,0.1111111111111111,1.0,0.1111111111111111
1571708,4579,3,1,1,3,1,1.0,0.3333333333333333,1.0,0.3333333333333333
1623995,2934,2,1,1,2,1,1.0,0.5,1.0,0.5
1630597,5341,8,4,1,11,1,0.25,0.125,0.7272727272727273,0.125
1652702,970,2,2,2,2,2,1.0,1.0,1.0,1.0
1733446,3284,2,3,2,3,2,0.6666666666666666,1.0,0.6666666666666666,1.0
1759828,2934,2,1,1,2,1,1.0,0.5,1.0,0.5
1851207,6735,4,1,1,4,1,1.0,0.25,1.0,0.25
1934040,6901,3,2,2,3,2,1.0,0.6666666666666666,1.0,0.6666666666666666
2071415,611,2,1,1,2,1,1.0,0.5,1.0,0.5
2110727,1072,2,1,1,2,1,1.0,0.5,1.0,0.5
2115286,5341,1,1,1,1,1,1.0,1.0,1.0,1.0
2160958,5777,1,1,1,1,1,1.0,1.0,1.0,1.0
2197890,1520,1,2,1,2,1,0.5,1.0,0.5,1.0
