Merchant_id,Total_sales,Sales_use_coupon,Total_coupon,Merchant_min_distance,Merchant_max_distance,Merchant_mean_distance,Merchant_median_distance,Merchant_coupon_transfer_rate,Coupon_rate
6362,172,13,210,-1,10,5.076923076923077,5,0.06190476190476191,0.0755813953488372
1812,85,3,135,-1,10,3.3333333333333335,1,0.022222222222222223,0.03529411764705882
7078,103,1,6,0,0,0.0,0,0.16666666666666666,0.009708737864077669
6481,147,10,139,-1,9,1.6,0,0.07194244604316546,0.06802721088435375
5968,20,1,5,0,0,0.0,0,0.2,0.05
5819,16,1,12,2,2,2.0,2,0.08333333333333333,0.0625
4312,17,2,8,0,1,0.5,0,0.25,0.11764705882352941
7468,26,2,2,0,0,0.0,0,1.0,0.07692307692307693
7806,1,1,7,-1,-1,-1.0,-1,0.14285714285714285,1.0
2138,24,1,2,10,10,10.0,10,0.5,0.041666666666666664
5341,12512,2883,13680,-1,10,0.14151925078043703,0,0.2107456140350877,0.2304187979539642
6227,52,2,25,-1,0,-0.5,-1,0.08,0.038461538461538464
674,27,4,20,-1,9,3.0,2,0.2,0.14814814814814814
212,117,22,121,-1,10,1.0,0,0.18181818181818182,0.18803418803418803
4569,24,2,22,0,4,2.0,0,0.09090909090909091,0.08333333333333333
5761,1,1,12,-1,-1,-1.0,-1,0.08333333333333333,1.0
5097,11,1,8,2,2,2.0,2,0.125,0.09090909090909091
8699,18,3,12,-1,0,-0.3333333333333333,0,0.25,0.16666666666666666
715,7,4,6,0,0,0.0,0,0.6666666666666666,0.5714285714285714
5204,13,6,8,0,0,0.0,0,0.75,0.46153846153846156
6907,51,1,90,10,10,10.0,10,0.011111111111111112,0.0196078431372549
5077,16,1,16,0,0,0.0,0,0.0625,0.0625
7616,16,3,9,0,0,0.0,0,0.3333333333333333,0.1875
3987,10,2,8,0,0,0.0,0,0.25,0.2
1434,20,15,21,0,9,8.4,9,0.7142857142857143,0.75
3192,28,2,2,0,0,0.0,0,1.0,0.07142857142857142
6223,10,1,5,-1,-1,-1.0,-1,0.2,0.1
7611,6,1,4,0,0,0.0,0,0.25,0.16666666666666666
3210,36,17,40,-1,0,-0.4117647058823529,0,0.425,0.4722222222222222
3111,4,1,2,0,0,0.0,0,0.5,0.25
5114,4,1,3,0,0,0.0,0,0.3333333333333333,0.25
1644,62,12,70,-1,2,0.3333333333333333,0,0.17142857142857143,0.1935483870967742
442,1,1,9,-1,-1,-1.0,-1,0.1111111111111111,1.0
2213,2,1,2,6,6,6.0,6,0.5,0.5
7925,22,1,1,0,0,0.0,0,1.0,0.045454545454545456
4877,4,1,2,1,1,1.0,1,0.5,0.25
7974,1324,75,931,-1,7,0.32,0,0.08055853920515575,0.05664652567975831
3786,1431,180,1346,-1,10,1.0944444444444446,0,0.1337295690936107,0.12578616352201258
8144,112,3,36,-1,0,-0.6666666666666666,-1,0.08333333333333333,0.026785714285714284
6375,55,12,40,-1,4,0.16666666666666666,0,0.3,0.21818181818181817
3231,131,14,72,-1,10,1.5714285714285714,0,0.19444444444444445,0.10687022900763359
1663,62,2,12,0,0,0.0,0,0.16666666666666666,0.03225806451612903
3022,155,4,17,0,1,0.25,0,0.23529411764705882,0.025806451612903226
4487,33,1,16,0,0,0.0,0,0.0625,0.030303030303030304
734,27,1,2,0,0,0.0,0,0.5,0.037037037037037035
6578,6,2,5,0,0,0.0,0,0.4,0.3333333333333333
218,77,10,50,0,9,2.7,0,0.2,0.12987012987012986
6612,13,3,4,0,0,0.0,0,0.75,0.23076923076923078
760,5105,425,3613,-1,10,0.3341176470588235,0,0.11763077774702463,0.0832517140058766
4030,24,2,9,0,0,0.0,0,0.2222222222222222,0.08333333333333333
6827,5,1,2,5,5,5.0,5,0.5,0.2
2433,279,3,35,-1,0,-0.3333333333333333,0,0.08571428571428572,0.010752688172043012
7182,14,2,7,0,0,0.0,0,0.2857142857142857,0.14285714285714285
5777,51,3,16,0,1,0.3333333333333333,0,0.1875,0.058823529411764705
3813,64,3,35,0,1,0.6666666666666666,1,0.08571428571428572,0.046875
4220,42,3,56,-1,1,0.0,0,0.05357142857142857,0.07142857142857142
4570,45,4,32,0,0,0.0,0,0.125,0.08888888888888889
8226,9,1,11,1,1,1.0,1,0.09090909090909091,0.1111111111111111
7402,6,3,6,0,0,0.0,0,0.5,0.5
5158,22,4,30,-1,3,0.5,-1,0.13333333333333333,0.18181818181818182
7564,123,1,33,1,1,1.0,1,0.030303030303030304,0.008130081300813009
2422,65,16,66,-1,6,0.625,0,0.24242424242424243,0.24615384615384617
8546,42,5,54,-1,3,0.4,0,0.09259259259259259,0.11904761904761904
4013,8,1,8,8,8,8.0,8,0.125,0.125
2877,15,1,12,0,0,0.0,0,0.08333333333333333,0.06666666666666667
1242,11,1,6,0,0,0.0,0,0.16666666666666666,0.09090909090909091
3645,8,2,3,0,0,0.0,0,0.6666666666666666,0.25
2879,2,2,3,0,0,0.0,0,0.6666666666666666,1.0
2852,45,3,22,0,0,0.0,0,0.13636363636363635,0.06666666666666667
6416,23,1,7,3,3,3.0,3,0.14285714285714285,0.043478260869565216
6764,68,3,15,0,0,0.0,0,0.2,0.04411764705882353
8800,146,11,110,0,10,1.1818181818181819,0,0.1,0.07534246575342465
5031,4,1,1,5,5,5.0,5,1.0,0.25
1646,34,6,15,-1,9,1.0,-1,0.4,0.17647058823529413
328,13,4,12,0,2,1.5,2,0.3333333333333333,0.3076923076923077
5381,5,1,2,0,0,0.0,0,0.5,0.2
3659,2,1,1,0,0,0.0,0,1.0,0.5
8225,15,2,7,0,0,0.0,0,0.2857142857142857,0.13333333333333333
40,53,1,13,2,2,2.0,2,0.07692307692307693,0.018867924528301886
20,63,3,34,0,0,0.0,0,0.08823529411764706,0.047619047619047616
8666,17,3,18,-1,0,-0.6666666666666666,-1,0.16666666666666666,0.17647058823529413
8108,17,2,10,2,10,6.0,2,0.2,0.11764705882352941
5120,97,2,51,0,0,0.0,0,0.0392156862745098,0.020618556701030927
8217,8,1,9,0,0,0.0,0,0.1111111111111111,0.125
5818,58,7,36,0,10,1.4285714285714286,0,0.19444444444444445,0.1206896551724138
5971,24,2,20,-1,6,2.5,-1,0.1,0.08333333333333333
6243,13,13,29,-1,-1,-1.0,-1,0.4482758620689655,1.0
6781,1,1,2,10,10,10.0,10,0.5,1.0
8032,85,7,15,-1,0,-0.14285714285714285,0,0.4666666666666667,0.08235294117647059
7490,35,3,23,0,2,0.6666666666666666,0,0.13043478260869565,0.08571428571428572
3419,14,2,13,10,10,10.0,10,0.15384615384615385,0.14285714285714285
6775,25,8,27,-1,10,5.5,3,0.2962962962962963,0.32
6756,28,3,6,0,0,0.0,0,0.5,0.10714285714285714
4644,9,2,10,0,0,0.0,0,0.2,0.2222222222222222
5338,14,1,7,0,0,0.0,0,0.14285714285714285,0.07142857142857142
2071,8,1,1,0,0,0.0,0,1.0,0.125
4314,168,1,107,0,0,0.0,0,0.009345794392523364,0.005952380952380952
6963,251,6,93,0,1,0.16666666666666666,0,0.06451612903225806,0.02390438247011952
5237,72,2,6,0,8,4.0,0,0.3333333333333333,0.027777777777777776
6161,7,1,8,4,4,4.0,4,0.125,0.14285714285714285
6020,75,6,122,0,4,1.3333333333333333,0,0.04918032786885246,0.08
3625,27,4,4,0,0,0.0,0,1.0,0.14814814814814814
5887,8,1,10,0,0,0.0,0,0.1,0.125
4564,4,1,1,6,6,6.0,6,1.0,0.25
582,29,5,33,3,10,8.2,9,0.15151515151515152,0.1724137931034483
5591,2163,123,751,-1,4,0.16260162601626016,0,0.16378162450066577,0.056865464632454926
8055,28,2,38,0,0,0.0,0,0.05263157894736842,0.07142857142857142
5937,8,1,6,0,0,0.0,0,0.16666666666666666,0.125
4504,3,1,2,2,2,2.0,2,0.5,0.3333333333333333
8700,1,1,3,2,2,2.0,2,0.3333333333333333,1.0
1301,12,1,1,1,1,1.0,1,1.0,0.08333333333333333
3709,14,1,8,0,0,0.0,0,0.125,0.07142857142857142
3489,60,19,84,0,9,0.47368421052631576,0,0.2261904761904762,0.31666666666666665
2489,5,1,2,1,1,1.0,1,0.5,0.2
8594,128,2,83,-1,0,-0.5,-1,0.024096385542168676,0.015625
8807,4,1,1,10,10,10.0,10,1.0,0.25
2343,1,1,2,-1,-1,-1.0,-1,0.5,1.0
7019,346,20,340,0,5,0.45,0,0.058823529411764705,0.057803468208092484
1968,86,2,48,0,0,0.0,0,0.041666666666666664,0.023255813953488372
5274,9,3,8,0,0,0.0,0,0.375,0.3333333333333333
3871,39,22,103,-1,3,0.9090909090909091,1,0.21359223300970873,0.5641025641025641
966,9,5,10,-1,0,-0.8,-1,0.5,0.5555555555555556
4356,936,57,600,-1,10,1.6842105263157894,0,0.095,0.060897435897435896
2177,14,3,7,-1,0,-0.3333333333333333,0,0.42857142857142855,0.21428571428571427
5507,84,23,44,-1,6,0.8260869565217391,0,0.5227272727272727,0.27380952380952384
7231,20,6,14,-1,-1,-1.0,-1,0.42857142857142855,0.3
3388,25,1,7,0,0,0.0,0,0.14285714285714285,0.04
3269,20,2,24,-1,3,1.0,-1,0.08333333333333333,0.1
6738,90,4,21,5,5,5.0,5,0.19047619047619047,0.044444444444444446
5347,14,1,3,1,1,1.0,1,0.3333333333333333,0.07142857142857142
8588,1,1,18,-1,-1,-1.0,-1,0.05555555555555555,1.0
1028,18,2,6,0,0,0.0,0,0.3333333333333333,0.1111111111111111
120,60,2,28,0,0,0.0,0,0.07142857142857142,0.03333333333333333
8234,64,2,9,0,0,0.0,0,0.2222222222222222,0.03125
3827,23,1,11,1,1,1.0,1,0.09090909090909091,0.043478260869565216
3810,30,1,8,0,0,0.0,0,0.125,0.03333333333333333
4125,1,1,1,-1,-1,-1.0,-1,1.0,1.0
7524,68,4,46,0,0,0.0,0,0.08695652173913043,0.058823529411764705
6182,19,1,9,10,10,10.0,10,0.1111111111111111,0.05263157894736842
5039,202,3,102,0,4,1.3333333333333333,0,0.029411764705882353,0.01485148514851485
6403,34,1,7,0,0,0.0,0,0.14285714285714285,0.029411764705882353
4043,715,98,861,-1,10,0.8469387755102041,0,0.11382113821138211,0.13706293706293707
4976,16,1,4,0,0,0.0,0,0.25,0.0625
6043,71,4,31,0,1,0.25,0,0.12903225806451613,0.056338028169014086
1951,27,4,28,-1,1,0.0,0,0.14285714285714285,0.14814814814814814
8092,8,1,5,0,0,0.0,0,0.2,0.125
4765,45,1,4,0,0,0.0,0,0.25,0.022222222222222223
545,13,1,3,5,5,5.0,5,0.3333333333333333,0.07692307692307693
7868,20,1,3,0,0,0.0,0,0.3333333333333333,0.05
4832,11,1,7,2,2,2.0,2,0.14285714285714285,0.09090909090909091
5716,1,1,1,-1,-1,-1.0,-1,1.0,1.0
5036,97,3,25,0,0,0.0,0,0.12,0.030927835051546393
7161,5,1,6,0,0,0.0,0,0.16666666666666666,0.2
840,12,1,4,0,0,0.0,0,0.25,0.08333333333333333
1029,1,1,3,0,0,0.0,0,0.3333333333333333,1.0
5010,86,13,200,0,10,1.4615384615384615,0,0.065,0.1511627906976744
8012,5,4,5,-1,1,-0.25,-1,0.8,0.8
7191,13,1,7,0,0,0.0,0,0.14285714285714285,0.07692307692307693
6193,49,11,28,0,2,1.3636363636363635,2,0.39285714285714285,0.22448979591836735
2458,3,1,4,0,0,0.0,0,0.25,0.3333333333333333
8653,190,4,104,0,1,0.25,0,0.038461538461538464,0.021052631578947368
8673,13,1,11,5,5,5.0,5,0.09090909090909091,0.07692307692307693
48,9,1,2,5,5,5.0,5,0.5,0.1111111111111111
4529,9,1,1,3,3,3.0,3,1.0,0.1111111111111111
2203,1,1,1,-1,-1,-1.0,-1,1.0,1.0
2128,49,4,29,0,0,0.0,0,0.13793103448275862,0.08163265306122448
1360,73,12,60,0,9,1.0833333333333333,0,0.2,0.1643835616438356
4543,63,2,36,-1,0,-0.5,-1,0.05555555555555555,0.031746031746031744
5132,18,2,8,0,3,1.5,0,0.25,0.1111111111111111
2985,2,1,1,1,1,1.0,1,1.0,0.5
6529,4,2,4,3,3,3.0,3,0.5,0.5
4660,37,12,119,0,10,2.0,1,0.10084033613445378,0.32432432432432434
8563,24,2,7,0,0,0.0,0,0.2857142857142857,0.08333333333333333
5736,14,3,12,0,0,0.0,0,0.25,0.21428571428571427
7317,1,1,8,-1,-1,-1.0,-1,0.125,1.0
8614,374,36,342,-1,10,0.7777777777777778,0,0.10526315789473684,0.0962566844919786
4536,32,2,18,1,1,1.0,1,0.1111111111111111,0.0625
6284,58,14,229,-1,10,3.7142857142857144,2,0.0611353711790393,0.2413793103448276
6803,94,6,90,-1,1,0.16666666666666666,0,0.06666666666666667,0.06382978723404255
4528,24,1,18,1,1,1.0,1,0.05555555555555555,0.041666666666666664
3750,29,5,61,0,4,1.0,0,0.08196721311475409,0.1724137931034483
3655,17,5,88,0,10,2.8,1,0.056818181818181816,0.29411764705882354
7795,5,1,1,-1,-1,-1.0,-1,1.0,0.2
3257,23,2,4,0,10,5.0,0,0.5,0.08695652173913043
2755,14,1,5,0,0,0.0,0,0.2,0.07142857142857142
5826,6,2,6,0,2,1.0,0,0.3333333333333333,0.3333333333333333
5735,2,1,1,2,2,2.0,2,1.0,0.5
1642,8,2,5,10,10,10.0,10,0.4,0.25
2085,31,1,70,0,0,0.0,0,0.014285714285714285,0.03225806451612903
5015,19,2,13,0,1,0.5,0,0.15384615384615385,0.10526315789473684
7181,22,4,20,0,4,2.5,2,0.2,0.18181818181818182
4962,16,1,3,3,3,3.0,3,0.3333333333333333,0.0625
2844,14,2,10,0,0,0.0,0,0.2,0.14285714285714285
397,60,16,62,0,1,0.0625,0,0.25806451612903225,0.26666666666666666
1807,46,6,29,0,3,1.0,0,0.20689655172413793,0.13043478260869565
8844,159,4,95,0,6,1.75,0,0.042105263157894736,0.025157232704402517
1541,26,3,8,1,1,1.0,1,0.375,0.11538461538461539
5917,14,1,1,0,0,0.0,0,1.0,0.07142857142857142
6072,10,2,5,0,0,0.0,0,0.4,0.2
4405,74,1,10,0,0,0.0,0,0.1,0.013513513513513514
8824,20,3,13,0,0,0.0,0,0.23076923076923078,0.15
1569,296,58,15199,-1,10,2.1551724137931036,1,0.00381604052898217,0.19594594594594594
8712,17,2,15,0,1,0.5,0,0.13333333333333333,0.11764705882352941
6255,8,1,13,7,7,7.0,7,0.07692307692307693,0.125
6379,16,2,2,0,0,0.0,0,1.0,0.125
8095,8,1,1,0,0,0.0,0,1.0,0.125
2987,69,3,59,0,10,3.6666666666666665,1,0.05084745762711865,0.043478260869565216
6134,163,6,167,0,0,0.0,0,0.03592814371257485,0.03680981595092025
1874,1,1,2,-1,-1,-1.0,-1,0.5,1.0
5713,8,2,57,0,0,0.0,0,0.03508771929824561,0.25
6568,38,5,35,-1,2,0.2,0,0.14285714285714285,0.13157894736842105
3762,59,10,48,-1,10,1.1,0,0.20833333333333334,0.1694915254237288
3281,11,1,14,6,6,6.0,6,0.07142857142857142,0.09090909090909091
764,6,2,12,1,4,2.5,1,0.16666666666666666,0.3333333333333333
504,6,1,5,0,0,0.0,0,0.2,0.16666666666666666
1298,25,1,17,4,4,4.0,4,0.058823529411764705,0.04
6351,1,1,3,-1,-1,-1.0,-1,0.3333333333333333,1.0
8390,768,91,404,-1,10,0.6813186813186813,0,0.22524752475247525,0.11848958333333333
904,155,15,96,0,2,0.3333333333333333,0,0.15625,0.0967741935483871
931,21,4,11,0,0,0.0,0,0.36363636363636365,0.19047619047619047
5265,36,5,34,-1,5,2.6,4,0.14705882352941177,0.1388888888888889
7427,45,3,20,0,1,0.6666666666666666,1,0.15,0.06666666666666667
1530,52,9,49,0,0,0.0,0,0.1836734693877551,0.17307692307692307
3574,2,1,10,-1,-1,-1.0,-1,0.1,0.5
7072,54,1,28,2,2,2.0,2,0.03571428571428571,0.018518518518518517
5896,27,2,4,0,10,5.0,0,0.5,0.07407407407407407
3440,2,1,1,0,0,0.0,0,1.0,0.5
1035,3,1,21,0,0,0.0,0,0.047619047619047616,0.3333333333333333
4647,6,1,4,5,5,5.0,5,0.25,0.16666666666666666
7432,5,1,3,3,3,3.0,3,0.3333333333333333,0.2
2847,3,1,2,0,0,0.0,0,0.5,0.3333333333333333
3522,1,1,1,10,10,10.0,10,1.0,1.0
3112,109,8,55,-1,2,0.5,0,0.14545454545454545,0.07339449541284404
15,66,7,46,0,1,0.42857142857142855,0,0.15217391304347827,0.10606060606060606
5870,96,10,70,-1,6,0.4,0,0.14285714285714285,0.10416666666666667
4308,91,2,55,-1,1,0.0,-1,0.03636363636363636,0.02197802197802198
7383,6,2,3,0,0,0.0,0,0.6666666666666666,0.3333333333333333
3333,9,1,2,1,1,1.0,1,0.5,0.1111111111111111
5330,22,1,5,-1,-1,-1.0,-1,0.2,0.045454545454545456
1253,12,2,13,1,1,1.0,1,0.15384615384615385,0.16666666666666666
4015,7,1,2,0,0,0.0,0,0.5,0.14285714285714285
8244,4,1,4,-1,-1,-1.0,-1,0.25,0.25
1136,18,1,6,1,1,1.0,1,0.16666666666666666,0.05555555555555555
7903,1150,176,557,-1,5,0.18181818181818182,0,0.31597845601436264,0.15304347826086956
5474,13,1,15,10,10,10.0,10,0.06666666666666667,0.07692307692307693
2691,284,31,186,0,10,0.9032258064516129,0,0.16666666666666666,0.10915492957746478
8216,21,9,51,-1,0,-0.8888888888888888,-1,0.17647058823529413,0.42857142857142855
3527,232,16,77,0,10,1.75,0,0.2077922077922078,0.06896551724137931
6333,26,2,14,0,0,0.0,0,0.14285714285714285,0.07692307692307693
1052,20,2,13,3,3,3.0,3,0.15384615384615385,0.1
4638,27,3,25,0,0,0.0,0,0.12,0.1111111111111111
5210,15,2,9,0,0,0.0,0,0.2222222222222222,0.13333333333333333
3310,8,1,4,0,0,0.0,0,0.25,0.125
5688,33,2,43,1,1,1.0,1,0.046511627906976744,0.06060606060606061
2834,13,1,1,-1,-1,-1.0,-1,1.0,0.07692307692307693
6166,2,2,7,-1,-1,-1.0,-1,0.2857142857142857,1.0
4195,1163,124,785,-1,10,0.3951612903225806,0,0.15796178343949044,0.10662080825451418
4037,9,2,20,2,2,2.0,2,0.1,0.2222222222222222
1194,40,8,56,0,0,0.0,0,0.14285714285714285,0.2
6195,126,12,112,-1,10,3.75,1,0.10714285714285714,0.09523809523809523
6531,11,2,12,0,10,5.0,0,0.16666666666666666,0.18181818181818182
6582,109,2,32,0,1,0.5,0,0.0625,0.01834862385321101
2438,124,3,15,-1,0,-0.6666666666666666,-1,0.2,0.024193548387096774
3898,24,3,28,1,1,1.0,1,0.10714285714285714,0.125
6279,144,3,7,0,1,0.3333333333333333,0,0.42857142857142855,0.020833333333333332
6876,10,1,3,0,0,0.0,0,0.3333333333333333,0.1
1793,54,6,22,-1,0,-0.6666666666666666,-1,0.2727272727272727,0.1111111111111111
1750,26,2,11,10,10,10.0,10,0.18181818181818182,0.07692307692307693
7979,14,1,6,1,1,1.0,1,0.16666666666666666,0.07142857142857142
1732,342,14,66,-1,7,1.0,0,0.21212121212121213,0.04093567251461988
4885,233,81,204,-1,10,0.5061728395061729,0,0.39705882352941174,0.34763948497854075
3766,21,2,8,0,0,0.0,0,0.25,0.09523809523809523
4348,9,3,11,0,0,0.0,0,0.2727272727272727,0.3333333333333333
2106,69,4,33,0,2,0.5,0,0.12121212121212122,0.057971014492753624
5329,12,2,10,0,0,0.0,0,0.2,0.16666666666666666
1576,19,1,4,0,0,0.0,0,0.25,0.05263157894736842
615,15,1,6,0,0,0.0,0,0.16666666666666666,0.06666666666666667
6877,4,1,1,4,4,4.0,4,1.0,0.25
7213,117,12,62,-1,7,1.8333333333333333,0,0.1935483870967742,0.10256410256410256
1654,83,12,37,0,5,0.8333333333333334,0,0.32432432432432434,0.14457831325301204
775,243,21,100,-1,1,0.14285714285714285,0,0.21,0.08641975308641975
6670,8,1,10,0,0,0.0,0,0.1,0.125
3074,8,1,5,9,9,9.0,9,0.2,0.125
1132,14,2,2,3,5,4.0,3,1.0,0.14285714285714285
1182,98,5,17,0,4,0.8,0,0.29411764705882354,0.05102040816326531
6935,24,2,4,0,4,2.0,0,0.5,0.08333333333333333
2019,30,1,7,0,0,0.0,0,0.14285714285714285,0.03333333333333333
8177,14,1,7,3,3,3.0,3,0.14285714285714285,0.07142857142857142
165,34,3,12,0,0,0.0,0,0.25,0.08823529411764706
1240,5,3,8,10,10,10.0,10,0.375,0.6
2764,5,1,8,0,0,0.0,0,0.125,0.2
8605,15,2,3,0,0,0.0,0,0.6666666666666666,0.13333333333333333
1091,5,1,3,-1,-1,-1.0,-1,0.3333333333333333,0.2
5044,8,1,1,0,0,0.0,0,1.0,0.125
3401,2,1,1,0,0,0.0,0,1.0,0.5
2036,119,14,215,-1,3,0.2857142857142857,0,0.06511627906976744,0.11764705882352941
1286,16,3,6,0,2,1.3333333333333333,2,0.5,0.1875
2620,12,1,4,0,0,0.0,0,0.25,0.08333333333333333
854,12,1,10,4,4,4.0,4,0.1,0.08333333333333333
8519,10,1,7,0,0,0.0,0,0.14285714285714285,0.1
2157,4,1,8,0,0,0.0,0,0.125,0.25
7428,151,7,84,-1,1,-0.14285714285714285,0,0.08333333333333333,0.046357615894039736
4930,18,2,18,0,0,0.0,0,0.1111111111111111,0.1111111111111111
8510,30,6,34,0,1,0.8333333333333334,1,0.17647058823529413,0.2
1950,50,1,29,1,1,1.0,1,0.034482758620689655,0.02
189,9,1,9,0,0,0.0,0,0.1111111111111111,0.1111111111111111
5124,50,1,17,0,0,0.0,0,0.058823529411764705,0.02
207,23,1,28,-1,-1,-1.0,-1,0.03571428571428571,0.043478260869565216
2876,1,1,1,-1,-1,-1.0,-1,1.0,1.0
6647,13,1,2,0,0,0.0,0,0.5,0.07692307692307693
2241,54,2,21,0,1,0.5,0,0.09523809523809523,0.037037037037037035
5043,7,1,5,0,0,0.0,0,0.2,0.14285714285714285
3717,52,4,38,0,0,0.0,0,0.10526315789473684,0.07692307692307693
8212,19,4,13,-1,0,-0.25,0,0.3076923076923077,0.21052631578947367
2267,17,1,18,10,10,10.0,10,0.05555555555555555,0.058823529411764705
1310,23,1,10,0,0,0.0,0,0.1,0.043478260869565216
316,3,1,1,4,4,4.0,4,1.0,0.3333333333333333
523,12,2,3,0,0,0.0,0,0.6666666666666666,0.16666666666666666
5618,10,1,11,0,0,0.0,0,0.09090909090909091,0.1
5288,5,1,3,0,0,0.0,0,0.3333333333333333,0.2
2067,16,1,23,0,0,0.0,0,0.043478260869565216,0.0625
4808,241,11,51,0,0,0.0,0,0.21568627450980393,0.04564315352697095
7907,11,2,10,0,3,1.5,0,0.2,0.18181818181818182
6085,59,4,55,0,10,2.75,0,0.07272727272727272,0.06779661016949153
6747,10,1,7,0,0,0.0,0,0.14285714285714285,0.1
3410,8,2,4,0,0,0.0,0,0.5,0.25
4542,13,2,7,0,10,5.0,0,0.2857142857142857,0.15384615384615385
979,18,6,10,1,1,1.0,1,0.6,0.3333333333333333
1725,13,1,5,0,0,0.0,0,0.2,0.07692307692307693
4485,3,2,3,-1,2,0.5,-1,0.6666666666666666,0.6666666666666666
7648,101,15,52,-1,1,0.8,1,0.28846153846153844,0.1485148514851485
547,41,2,12,-1,10,4.5,-1,0.16666666666666666,0.04878048780487805
6631,80,9,62,-1,10,2.3333333333333335,2,0.14516129032258066,0.1125
1271,10,1,6,0,0,0.0,0,0.16666666666666666,0.1
6277,15,3,10,2,10,7.333333333333333,10,0.3,0.2
1216,5,5,6,-1,-1,-1.0,-1,0.8333333333333334,1.0
6901,4459,238,2662,-1,10,0.4957983193277311,0,0.08940646130728776,0.05337519623233909
6540,35,1,30,0,0,0.0,0,0.03333333333333333,0.02857142857142857
3773,41,1,6,-1,-1,-1.0,-1,0.16666666666666666,0.024390243902439025
1736,9,3,3,10,10,10.0,10,1.0,0.3333333333333333
2589,5,2,3,-1,10,4.5,-1,0.6666666666666666,0.4
564,15,4,20,-1,0,-0.25,0,0.2,0.26666666666666666
6006,14,1,8,3,3,3.0,3,0.125,0.07142857142857142
6797,33,1,6,0,0,0.0,0,0.16666666666666666,0.030303030303030304
2279,45,3,9,0,0,0.0,0,0.3333333333333333,0.06666666666666667
6009,8,1,6,10,10,10.0,10,0.16666666666666666,0.125
107,6,3,4,6,6,6.0,6,0.75,0.5
891,1,1,1,-1,-1,-1.0,-1,1.0,1.0
1520,190,190,1214,-1,-1,-1.0,-1,0.15650741350906094,1.0
17,17,1,3,1,1,1.0,1,0.3333333333333333,0.058823529411764705
7612,93,7,83,-1,10,2.7142857142857144,3,0.08433734939759036,0.07526881720430108
8632,35,1,17,1,1,1.0,1,0.058823529411764705,0.02857142857142857
3298,72,6,66,-1,7,1.1666666666666667,0,0.09090909090909091,0.08333333333333333
5423,63,1,25,0,0,0.0,0,0.04,0.015873015873015872
2403,21,5,13,0,0,0.0,0,0.38461538461538464,0.23809523809523808
8269,30,6,25,0,10,2.5,1,0.24,0.2
4511,56,1,12,0,0,0.0,0,0.08333333333333333,0.017857142857142856
1219,10,1,6,0,0,0.0,0,0.16666666666666666,0.1
4946,4,1,1,0,0,0.0,0,1.0,0.25
3562,3,3,22,-1,-1,-1.0,-1,0.13636363636363635,1.0
4576,23,8,9,3,10,5.0,3,0.8888888888888888,0.34782608695652173
5257,22,1,13,3,3,3.0,3,0.07692307692307693,0.045454545454545456
4812,2,1,2,2,2,2.0,2,0.5,0.5
3141,1,1,1,0,0,0.0,0,1.0,1.0
3779,9,1,8,-1,-1,-1.0,-1,0.125,0.1111111111111111
7515,30,2,9,0,0,0.0,0,0.2222222222222222,0.06666666666666667
7260,6,1,2,1,1,1.0,1,0.5,0.16666666666666666
2164,7,3,7,0,0,0.0,0,0.42857142857142855,0.42857142857142855
5801,1,1,6,-1,-1,-1.0,-1,0.16666666666666666,1.0
324,5,4,6,10,10,10.0,10,0.6666666666666666,0.8
5348,1,1,3,-1,-1,-1.0,-1,0.3333333333333333,1.0
8533,56,2,57,0,0,0.0,0,0.03508771929824561,0.03571428571428571
286,119,3,136,-1,0,-0.3333333333333333,0,0.022058823529411766,0.025210084033613446
1403,48,1,30,0,0,0.0,0,0.03333333333333333,0.020833333333333332
2598,1,1,9,-1,-1,-1.0,-1,0.1111111111111111,1.0
4912,93,1,48,10,10,10.0,10,0.020833333333333332,0.010752688172043012
398,73,16,432,-1,10,3.0625,3,0.037037037037037035,0.2191780821917808
5800,50,1,18,0,0,0.0,0,0.05555555555555555,0.02
2107,96,2,22,-1,9,4.0,-1,0.09090909090909091,0.020833333333333332
3114,15,5,6,0,0,0.0,0,0.8333333333333334,0.3333333333333333
2269,19,1,5,0,0,0.0,0,0.2,0.05263157894736842
1778,18,3,10,0,0,0.0,0,0.3,0.16666666666666666
2244,3,1,13,0,0,0.0,0,0.07692307692307693,0.3333333333333333
6106,189,9,185,-1,2,0.5555555555555556,1,0.04864864864864865,0.047619047619047616
2089,18,2,11,1,6,3.5,1,0.18181818181818182,0.1111111111111111
5664,38,7,23,-1,0,-0.14285714285714285,0,0.30434782608695654,0.18421052631578946
8246,46,4,14,-1,0,-0.25,0,0.2857142857142857,0.08695652173913043
5421,3,1,1,0,0,0.0,0,1.0,0.3333333333333333
175,133,16,72,0,10,5.0,0,0.2222222222222222,0.12030075187969924
1118,14,3,31,1,1,1.0,1,0.0967741935483871,0.21428571428571427
3897,41,3,36,2,3,2.6666666666666665,3,0.08333333333333333,0.07317073170731707
2206,21,1,3,1,1,1.0,1,0.3333333333333333,0.047619047619047616
7953,10,3,11,0,1,0.3333333333333333,0,0.2727272727272727,0.3
3958,41,6,15,0,8,2.6666666666666665,0,0.4,0.14634146341463414
7688,4,1,1,0,0,0.0,0,1.0,0.25
6573,11,6,12,-1,0,-0.8333333333333334,-1,0.5,0.5454545454545454
1072,252,22,253,-1,10,2.590909090909091,0,0.08695652173913043,0.0873015873015873
