Merchant_id,Total_sales,Sales_use_coupon,Total_coupon,Merchant_min_distance,Merchant_max_distance,Merchant_mean_distance,Merchant_median_distance,Merchant_coupon_transfer_rate,Coupon_rate
8510,17,1,4,0,0,0.0,0,0.25,0.058823529411764705
189,10,1,9,0,0,0.0,0,0.1111111111111111,0.1
2876,1,1,1,-1,-1,-1.0,-1,1.0,1.0
2241,44,2,12,0,1,0.5,0,0.16666666666666666,0.045454545454545456
3717,39,4,30,0,0,0.0,0,0.13333333333333333,0.10256410256410256
2267,17,1,17,10,10,10.0,10,0.058823529411764705,0.058823529411764705
5043,4,1,1,0,0,0.0,0,1.0,0.25
8212,13,2,7,0,0,0.0,0,0.2857142857142857,0.15384615384615385
1913,52,2,18,10,10,10.0,10,0.1111111111111111,0.038461538461538464
2067,15,1,20,0,0,0.0,0,0.05,0.06666666666666667
5618,8,1,10,0,0,0.0,0,0.1,0.125
3163,7,1,8,0,0,0.0,0,0.125,0.14285714285714285
1487,16,3,14,0,0,0.0,0,0.21428571428571427,0.1875
6085,67,3,39,0,10,3.6666666666666665,1,0.07692307692307693,0.04477611940298507
1725,12,1,4,0,0,0.0,0,0.25,0.08333333333333333
3410,9,2,4,0,0,0.0,0,0.5,0.2222222222222222
979,10,5,9,1,1,1.0,1,0.5555555555555556,0.5
4485,3,2,3,-1,2,0.5,-1,0.6666666666666666,0.6666666666666666
547,40,2,11,-1,10,4.5,-1,0.18181818181818182,0.05
6631,78,9,62,-1,10,2.3333333333333335,2,0.14516129032258066,0.11538461538461539
6277,8,2,5,2,10,6.0,2,0.4,0.25
1216,1,1,1,-1,-1,-1.0,-1,1.0,1.0
6901,4002,179,1076,-1,10,0.41899441340782123,0,0.16635687732342008,0.044727636181909045
564,8,2,9,0,0,0.0,0,0.2222222222222222,0.25
3773,32,1,8,-1,-1,-1.0,-1,0.125,0.03125
6797,20,1,6,0,0,0.0,0,0.16666666666666666,0.05
2589,3,1,1,-1,-1,-1.0,-1,1.0,0.3333333333333333
3981,8,1,5,0,0,0.0,0,0.2,0.125
2279,19,1,6,0,0,0.0,0,0.16666666666666666,0.05263157894736842
1520,655,655,5099,-1,-1,-1.0,-1,0.12845656010982545,1.0
17,26,2,19,0,1,0.5,0,0.10526315789473684,0.07692307692307693
5423,42,1,23,0,0,0.0,0,0.043478260869565216,0.023809523809523808
4511,56,2,19,0,0,0.0,0,0.10526315789473684,0.03571428571428571
3298,22,2,14,-1,0,-0.5,-1,0.14285714285714285,0.09090909090909091
5257,20,1,8,3,3,3.0,3,0.125,0.05
3562,1,1,10,-1,-1,-1.0,-1,0.1,1.0
5801,1,1,10,-1,-1,-1.0,-1,0.1,1.0
5348,1,1,3,-1,-1,-1.0,-1,0.3333333333333333,1.0
8533,75,2,41,0,0,0.0,0,0.04878048780487805,0.02666666666666667
286,88,3,125,0,0,0.0,0,0.024,0.03409090909090909
398,60,14,570,-1,10,2.7142857142857144,2,0.02456140350877193,0.23333333333333334
2107,91,5,24,-1,9,1.8,0,0.20833333333333334,0.054945054945054944
2244,3,1,11,0,0,0.0,0,0.09090909090909091,0.3333333333333333
6106,140,6,141,-1,1,0.0,0,0.0425531914893617,0.04285714285714286
5664,21,1,8,0,0,0.0,0,0.125,0.047619047619047616
175,97,15,69,0,10,5.333333333333333,10,0.21739130434782608,0.15463917525773196
2206,27,1,9,1,1,1.0,1,0.1111111111111111,0.037037037037037035
1118,10,3,21,1,1,1.0,1,0.14285714285714285,0.3
7953,8,2,9,0,1,0.5,0,0.2222222222222222,0.25
1072,266,23,317,-1,10,2.4347826086956523,0,0.07255520504731862,0.08646616541353383
503,35,2,10,0,0,0.0,0,0.2,0.05714285714285714
7031,2,1,6,10,10,10.0,10,0.16666666666666666,0.5
6340,43,6,13,0,0,0.0,0,0.46153846153846156,0.13953488372093023
4768,21,1,1,0,0,0.0,0,1.0,0.047619047619047616
3468,23,3,18,0,0,0.0,0,0.16666666666666666,0.13043478260869565
1379,2314,314,1545,-1,10,0.6114649681528662,0,0.20323624595469256,0.13569576490924806
4184,12,3,12,0,0,0.0,0,0.25,0.25
5972,11,2,4,0,0,0.0,0,0.5,0.18181818181818182
4577,38,1,7,2,2,2.0,2,0.14285714285714285,0.02631578947368421
1932,1,1,1,10,10,10.0,10,1.0,1.0
4274,1,1,5,-1,-1,-1.0,-1,0.2,1.0
739,1,1,1,-1,-1,-1.0,-1,1.0,1.0
2099,3435,1019,10087,-1,10,0.8792934249263984,0,0.10102111628829186,0.29665211062590974
7605,229,32,136,-1,10,0.71875,0,0.23529411764705882,0.13973799126637554
2667,122,12,76,0,1,0.16666666666666666,0,0.15789473684210525,0.09836065573770492
3102,3,3,16,-1,-1,-1.0,-1,0.1875,1.0
4855,11,1,6,0,0,0.0,0,0.16666666666666666,0.09090909090909091
742,157,12,48,-1,2,0.16666666666666666,0,0.25,0.07643312101910828
6539,24,3,16,1,10,4.0,1,0.1875,0.125
1377,11,1,9,-1,-1,-1.0,-1,0.1111111111111111,0.09090909090909091
5558,19,1,2,0,0,0.0,0,0.5,0.05263157894736842
7618,5,2,3,0,0,0.0,0,0.6666666666666666,0.4
4840,9,5,6,6,6,6.0,6,0.8333333333333334,0.5555555555555556
1945,1292,61,389,-1,10,0.2459016393442623,0,0.15681233933161953,0.04721362229102167
2855,9,2,7,-1,2,0.5,-1,0.2857142857142857,0.2222222222222222
6591,101,1,13,0,0,0.0,0,0.07692307692307693,0.009900990099009901
7086,22,2,18,0,0,0.0,0,0.1111111111111111,0.09090909090909091
3710,2008,330,3454,-1,10,0.48484848484848486,0,0.09554140127388536,0.1643426294820717
1735,136,9,214,0,7,2.3333333333333335,2,0.04205607476635514,0.0661764705882353
7724,95,10,105,0,10,1.4,0,0.09523809523809523,0.10526315789473684
800,15,2,17,4,4,4.0,4,0.11764705882352941,0.13333333333333333
6405,55,5,30,0,10,3.8,2,0.16666666666666666,0.09090909090909091
6031,15,1,8,1,1,1.0,1,0.125,0.06666666666666667
8292,142,9,31,0,0,0.0,0,0.2903225806451613,0.06338028169014084
6454,1273,65,12924,-1,10,0.7076923076923077,0,0.005029402661714639,0.05106048703849175
3273,8,1,8,1,1,1.0,1,0.125,0.125
1037,36,8,25,0,10,2.0,1,0.32,0.2222222222222222
3326,19,1,16,0,0,0.0,0,0.0625,0.05263157894736842
7632,1,1,2,-1,-1,-1.0,-1,0.5,1.0
6739,25,1,15,0,0,0.0,0,0.06666666666666667,0.04
2081,16,1,7,0,0,0.0,0,0.14285714285714285,0.0625
5956,4,1,3,-1,-1,-1.0,-1,0.3333333333333333,0.25
307,2,1,4,10,10,10.0,10,0.25,0.5
2970,2311,92,2286,-1,10,2.108695652173913,1,0.04024496937882765,0.0398096062310688
2046,52,6,2275,-1,0,-0.5,-1,0.0026373626373626374,0.11538461538461539
6175,55,4,15,0,0,0.0,0,0.26666666666666666,0.07272727272727272
7187,3,3,8,-1,-1,-1.0,-1,0.375,1.0
6348,15,1,4,3,3,3.0,3,0.25,0.06666666666666667
5608,11,5,11,-1,7,0.6,-1,0.45454545454545453,0.45454545454545453
4573,2,1,2,0,0,0.0,0,0.5,0.5
1318,1,1,3,-1,-1,-1.0,-1,0.3333333333333333,1.0
450,3915,257,19047,-1,10,0.5058365758754864,0,0.013492938520501917,0.06564495530012772
5276,9,1,1,0,0,0.0,0,1.0,0.1111111111111111
6816,6,4,10,0,0,0.0,0,0.4,0.6666666666666666
1169,1591,289,3978,-1,10,0.8754325259515571,0,0.07264957264957266,0.1816467630421119
2854,186,5,213,0,5,1.4,1,0.023474178403755867,0.026881720430107527
8122,79,1,5,1,1,1.0,1,0.2,0.012658227848101266
1041,1282,185,4902,-1,10,1.037837837837838,0,0.03773969808241534,0.14430577223088922
380,693,67,296,-1,3,0.11940298507462686,0,0.22635135135135134,0.09668109668109669
7011,312,3,36,0,1,0.6666666666666666,1,0.08333333333333333,0.009615384615384616
7487,195,8,265,0,10,1.25,0,0.03018867924528302,0.041025641025641026
5596,161,21,53,-1,1,-0.047619047619047616,0,0.39622641509433965,0.13043478260869565
5022,2,2,15,0,1,0.5,0,0.13333333333333333,1.0
1614,252,31,42,-1,10,1.8709677419354838,0,0.7380952380952381,0.12301587301587301
1717,6,6,10,-1,-1,-1.0,-1,0.6,1.0
5542,3,1,1,10,10,10.0,10,1.0,0.3333333333333333
2436,3804,46,450,-1,10,1.065217391304348,0,0.10222222222222223,0.012092534174553101
7646,19,3,19,-1,0,-0.3333333333333333,0,0.15789473684210525,0.15789473684210525
4909,28,6,1492,-1,2,0.16666666666666666,0,0.004021447721179625,0.21428571428571427
6574,12,1,9,0,0,0.0,0,0.1111111111111111,0.08333333333333333
5775,23,1,11,0,0,0.0,0,0.09090909090909091,0.043478260869565216
162,16,2,4,0,0,0.0,0,0.5,0.125
6434,303,31,9597,-1,10,2.3225806451612905,1,0.0032301760966968844,0.10231023102310231
6224,23,2,11,0,0,0.0,0,0.18181818181818182,0.08695652173913043
2070,11,1,10,0,0,0.0,0,0.1,0.09090909090909091
7483,775,184,568,-1,7,0.2391304347826087,0,0.323943661971831,0.23741935483870968
1422,19,5,5,0,0,0.0,0,1.0,0.2631578947368421
7378,2,1,2,1,1,1.0,1,0.5,0.5
3251,619,30,153,0,10,1.6333333333333333,0,0.19607843137254902,0.048465266558966075
2940,4,2,3,0,0,0.0,0,0.6666666666666666,0.5
5627,9,1,2,0,0,0.0,0,0.5,0.1111111111111111
2399,9,1,13,0,0,0.0,0,0.07692307692307693,0.1111111111111111
1810,16,2,36,0,0,0.0,0,0.05555555555555555,0.125
314,36,1,2,0,0,0.0,0,0.5,0.027777777777777776
5658,10,2,6,0,0,0.0,0,0.3333333333333333,0.2
7909,77,6,574,0,1,0.16666666666666666,0,0.010452961672473868,0.07792207792207792
8068,4,1,2,0,0,0.0,0,0.5,0.25
6713,27,15,27,0,1,0.13333333333333333,0,0.5555555555555556,0.5555555555555556
6276,5,2,2,0,0,0.0,0,1.0,0.4
5549,8,1,7,0,0,0.0,0,0.14285714285714285,0.125
4058,1,1,2,-1,-1,-1.0,-1,0.5,1.0
171,833,131,762,-1,10,0.549618320610687,0,0.17191601049868765,0.15726290516206481
4377,68,9,29,0,10,2.2222222222222223,1,0.3103448275862069,0.1323529411764706
2873,16,2,7,0,0,0.0,0,0.2857142857142857,0.125
2429,6,1,3,0,0,0.0,0,0.3333333333333333,0.16666666666666666
3164,41,2,8,0,0,0.0,0,0.25,0.04878048780487805
273,2,2,41,-1,3,1.0,-1,0.04878048780487805,1.0
7884,886,53,1183,-1,10,0.5471698113207547,0,0.044801352493660185,0.05981941309255079
4787,15,1,1,0,0,0.0,0,1.0,0.06666666666666667
5408,48,3,27,-1,0,-0.3333333333333333,0,0.1111111111111111,0.0625
194,9,2,5,1,2,1.5,1,0.4,0.2222222222222222
391,144,6,82,0,2,0.8333333333333334,0,0.07317073170731707,0.041666666666666664
3038,58,15,43,0,10,1.4,0,0.3488372093023256,0.25862068965517243
129,432,4,20,0,2,1.0,0,0.2,0.009259259259259259
6189,296,12,41,-1,0,-0.08333333333333333,0,0.2926829268292683,0.04054054054054054
8252,3,1,5,-1,-1,-1.0,-1,0.2,0.3333333333333333
6389,33,2,6,0,0,0.0,0,0.3333333333333333,0.06060606060606061
8353,31,4,13,0,0,0.0,0,0.3076923076923077,0.12903225806451613
2143,8,2,5,0,1,0.5,0,0.4,0.25
4086,1,1,14,-1,-1,-1.0,-1,0.07142857142857142,1.0
7054,46,1,2,0,0,0.0,0,0.5,0.021739130434782608
4142,4612,863,2164,-1,10,0.4936268829663963,0,0.3987985212569316,0.18712055507372072
4433,66,66,3549,-1,-1,-1.0,-1,0.018596787827557058,1.0
7279,51,24,36,0,10,3.2083333333333335,0,0.6666666666666666,0.47058823529411764
5711,3,1,4,-1,-1,-1.0,-1,0.25,0.3333333333333333
4431,4,2,2,5,10,7.5,5,1.0,0.5
5717,1349,71,3268,-1,10,1.2253521126760563,1,0.021725826193390453,0.05263157894736842
2020,83,6,209,0,10,4.833333333333333,3,0.028708133971291867,0.07228915662650602
1905,34,1,24,-1,-1,-1.0,-1,0.041666666666666664,0.029411764705882353
6809,11,1,8,1,1,1.0,1,0.125,0.09090909090909091
2358,11,1,12,1,1,1.0,1,0.08333333333333333,0.09090909090909091
239,8,1,4,10,10,10.0,10,0.25,0.125
5033,32,1,4,0,0,0.0,0,0.25,0.03125
5136,32,5,25,0,10,2.8,2,0.2,0.15625
4661,150,9,28,0,10,1.1111111111111112,0,0.32142857142857145,0.06
7438,76,33,169,0,4,0.12121212121212122,0,0.1952662721893491,0.4342105263157895
2512,6,1,5,1,1,1.0,1,0.2,0.16666666666666666
4845,4,3,5,1,10,4.333333333333333,2,0.6,0.75
8066,2,1,2,10,10,10.0,10,0.5,0.5
7841,29,1,7,0,0,0.0,0,0.14285714285714285,0.034482758620689655
1738,3,1,4,1,1,1.0,1,0.25,0.3333333333333333
8113,3,1,1,0,0,0.0,0,1.0,0.3333333333333333
4687,120,6,57,-1,4,1.1666666666666667,1,0.10526315789473684,0.05
7397,31,3,22,0,0,0.0,0,0.13636363636363635,0.0967741935483871
6200,2,2,7,-1,-1,-1.0,-1,0.2857142857142857,1.0
3597,156,13,52,-1,5,0.3076923076923077,0,0.25,0.08333333333333333
4981,18,1,1,1,1,1.0,1,1.0,0.05555555555555555
2120,6,1,10,3,3,3.0,3,0.1,0.16666666666666666
77,13,1,2,0,0,0.0,0,0.5,0.07692307692307693
5113,108,1,391,0,0,0.0,0,0.0025575447570332483,0.009259259259259259
4673,26,5,22,0,3,0.6,0,0.22727272727272727,0.19230769230769232
4964,14,1,5,0,0,0.0,0,0.2,0.07142857142857142
4932,8,1,3,0,0,0.0,0,0.3333333333333333,0.125
3168,24,1,19,10,10,10.0,10,0.05263157894736842,0.041666666666666664
4805,66,2,12,0,0,0.0,0,0.16666666666666666,0.030303030303030304
3982,8,2,24,0,0,0.0,0,0.08333333333333333,0.25
6144,10,1,7,0,0,0.0,0,0.14285714285714285,0.1
2671,4,2,3,0,8,4.0,0,0.6666666666666666,0.5
1715,643,85,946,-1,10,1.4,0,0.08985200845665962,0.1321928460342146
5356,59,8,23,-1,1,0.125,0,0.34782608695652173,0.13559322033898305
5557,43,5,43,0,1,0.2,0,0.11627906976744186,0.11627906976744186
6535,15,1,9,3,3,3.0,3,0.1111111111111111,0.06666666666666667
5172,4,1,3,0,0,0.0,0,0.3333333333333333,0.25
1320,57,6,30,1,3,1.5,1,0.2,0.10526315789473684
8580,248,36,264,-1,10,1.0555555555555556,0,0.13636363636363635,0.14516129032258066
8181,1658,137,1854,-1,10,0.25547445255474455,0,0.07389428263214672,0.08262967430639324
4579,953,28,103,-1,9,1.1785714285714286,0,0.27184466019417475,0.02938090241343127
952,8,1,7,10,10,10.0,10,0.14285714285714285,0.125
8660,136,10,33,-1,0,-0.2,0,0.30303030303030304,0.07352941176470588
3182,115,4,52,-1,1,0.0,0,0.07692307692307693,0.034782608695652174
3646,15,4,10,-1,5,2.0,0,0.4,0.26666666666666666
6853,8,2,2,0,1,0.5,0,1.0,0.25
6513,24,2,38,0,2,1.0,0,0.05263157894736842,0.08333333333333333
1655,9,2,10,2,10,6.0,2,0.2,0.2222222222222222
1447,9,1,4,0,0,0.0,0,0.25,0.1111111111111111
7958,4,1,25,3,3,3.0,3,0.04,0.25
7963,7,2,6,2,10,6.0,2,0.3333333333333333,0.2857142857142857
7706,317,16,2779,-1,10,1.1875,0,0.0057574667146455556,0.050473186119873815
5138,259,23,89,0,3,0.9130434782608695,1,0.25842696629213485,0.0888030888030888
7534,30,1,22,2,2,2.0,2,0.045454545454545456,0.03333333333333333
288,1,1,72,-1,-1,-1.0,-1,0.013888888888888888,1.0
3480,17,4,18,-1,3,0.75,0,0.2222222222222222,0.23529411764705882
5106,26,4,8,0,10,3.25,0,0.5,0.15384615384615385
5101,7,1,5,-1,-1,-1.0,-1,0.2,0.14285714285714285
1893,25,11,17,0,0,0.0,0,0.6470588235294118,0.44
4103,12,2,8,0,0,0.0,0,0.25,0.16666666666666666
5628,2,1,3,4,4,4.0,4,0.3333333333333333,0.5
7422,232,103,547,-1,10,5.407766990291262,5,0.1882998171846435,0.44396551724137934
8258,9,1,13,-1,-1,-1.0,-1,0.07692307692307693,0.1111111111111111
3492,3,2,13,1,6,3.5,1,0.15384615384615385,0.6666666666666666
2902,20,2,16,0,1,0.5,0,0.125,0.1
289,8,2,4,1,1,1.0,1,0.5,0.25
8254,43,1,13,0,0,0.0,0,0.07692307692307693,0.023255813953488372
1923,39,1,8,0,0,0.0,0,0.125,0.02564102564102564
4270,21,2,2,0,0,0.0,0,1.0,0.09523809523809523
6241,16,1,2,0,0,0.0,0,0.5,0.0625
1941,2276,146,1261,-1,6,0.15753424657534246,0,0.11578112609040445,0.0641476274165202
113,39,2,36,0,0,0.0,0,0.05555555555555555,0.05128205128205128
6372,21,5,28,-1,10,4.2,1,0.17857142857142858,0.23809523809523808
7553,4,1,3,5,5,5.0,5,0.3333333333333333,0.25
4048,5,5,67,-1,-1,-1.0,-1,0.07462686567164178,1.0
6486,218,5,598,0,2,0.4,0,0.008361204013377926,0.022935779816513763
6749,28,1,26,2,2,2.0,2,0.038461538461538464,0.03571428571428571
3899,58,2,21,1,10,5.5,1,0.09523809523809523,0.034482758620689655
5958,47,15,38,-1,3,0.13333333333333333,0,0.39473684210526316,0.3191489361702128
7338,6,1,1,3,3,3.0,3,1.0,0.16666666666666666
8197,10,1,6,0,0,0.0,0,0.16666666666666666,0.1
3035,105,2,89,0,5,2.5,0,0.02247191011235955,0.01904761904761905
3755,22,1,9,0,0,0.0,0,0.1111111111111111,0.045454545454545456
2234,9,1,6,0,0,0.0,0,0.16666666666666666,0.1111111111111111
6494,7,5,8,0,0,0.0,0,0.625,0.7142857142857143
3267,30,1,10,0,0,0.0,0,0.1,0.03333333333333333
2050,531,4,114,0,1,0.5,0,0.03508771929824561,0.007532956685499058
1853,65,2,26,1,2,1.5,1,0.07692307692307693,0.03076923076923077
6173,37,3,18,0,4,1.6666666666666667,1,0.16666666666666666,0.08108108108108109
4053,13,2,10,0,0,0.0,0,0.2,0.15384615384615385
2878,1,1,3,7,7,7.0,7,0.3333333333333333,1.0
3391,1,1,1,0,0,0.0,0,1.0,1.0
1336,69,5,30,-1,0,-0.2,0,0.16666666666666666,0.07246376811594203
7673,74,5,25,0,0,0.0,0,0.2,0.06756756756756757
6549,30,8,30,0,0,0.0,0,0.26666666666666666,0.26666666666666666
7294,4,1,14,0,0,0.0,0,0.07142857142857142,0.25
8064,19,1,3,0,0,0.0,0,0.3333333333333333,0.05263157894736842
5045,103,9,44,0,1,0.3333333333333333,0,0.20454545454545456,0.08737864077669903
3241,94,13,92,-1,1,0.07692307692307693,0,0.14130434782608695,0.13829787234042554
741,107,9,131,-1,10,1.8888888888888888,0,0.06870229007633588,0.08411214953271028
5888,16,2,7,0,2,1.0,0,0.2857142857142857,0.125
5312,4,1,1,1,1,1.0,1,1.0,0.25
8028,6,2,5,0,0,0.0,0,0.4,0.3333333333333333
1221,53,2,9,0,0,0.0,0,0.2222222222222222,0.03773584905660377
2749,32,2,4,1,5,3.0,1,0.5,0.0625
4841,7,1,4,0,0,0.0,0,0.25,0.14285714285714285
6725,17,1,3,0,0,0.0,0,0.3333333333333333,0.058823529411764705
7716,3,1,4,3,3,3.0,3,0.25,0.3333333333333333
3847,90,4,16,-1,0,-0.25,0,0.25,0.044444444444444446
3599,110,10,28,-1,1,0.2,0,0.35714285714285715,0.09090909090909091
8188,13,5,70,0,1,0.2,0,0.07142857142857142,0.38461538461538464
1177,10,1,3,0,0,0.0,0,0.3333333333333333,0.1
5111,31,9,15,0,1,0.1111111111111111,0,0.6,0.2903225806451613
3165,10,1,25,5,5,5.0,5,0.04,0.1
1345,6,1,2,0,0,0.0,0,0.5,0.16666666666666666
5601,11,2,10,0,0,0.0,0,0.2,0.18181818181818182
3477,8,2,7,0,0,0.0,0,0.2857142857142857,0.25
866,9,2,5,0,0,0.0,0,0.4,0.2222222222222222
798,7,1,6,0,0,0.0,0,0.16666666666666666,0.14285714285714285
4582,422,38,1464,-1,8,0.7368421052631579,0,0.025956284153005466,0.09004739336492891
8230,33,1,2,0,0,0.0,0,0.5,0.030303030303030304
7889,17,1,2,0,0,0.0,0,0.5,0.058823529411764705
2285,65,3,42,-1,0,-0.3333333333333333,0,0.07142857142857142,0.046153846153846156
5974,49,3,20,0,6,2.0,0,0.15,0.061224489795918366
4342,29,5,15,-1,3,-0.2,-1,0.3333333333333333,0.1724137931034483
4965,5,1,2,0,0,0.0,0,0.5,0.2
4908,26,1,16,0,0,0.0,0,0.0625,0.038461538461538464
2130,1,1,24,4,4,4.0,4,0.041666666666666664,1.0
1637,72,1,41,0,0,0.0,0,0.024390243902439025,0.013888888888888888
1631,50,12,55,0,2,0.6666666666666666,0,0.21818181818181817,0.24
3004,1,1,2,0,0,0.0,0,0.5,1.0
8386,76,28,5684,-1,10,2.3214285714285716,1,0.0049261083743842365,0.3684210526315789
7314,38,1,30,-1,-1,-1.0,-1,0.03333333333333333,0.02631578947368421
6259,10,2,25,1,4,2.5,1,0.08,0.2
5773,95,27,59,-1,1,0.0,0,0.4576271186440678,0.28421052631578947
6409,13,4,17,-1,0,-0.5,-1,0.23529411764705882,0.3076923076923077
4241,4,1,2,0,0,0.0,0,0.5,0.25
4827,15,4,13,0,10,5.0,0,0.3076923076923077,0.26666666666666666
382,107,6,21,0,3,1.5,1,0.2857142857142857,0.056074766355140186
6817,20,2,11,5,5,5.0,5,0.18181818181818182,0.1
2491,7,1,1,1,1,1.0,1,1.0,0.14285714285714285
2634,158,9,837,0,4,1.0,0,0.010752688172043012,0.056962025316455694
1515,13,3,5,-1,0,-0.3333333333333333,0,0.6,0.23076923076923078
8291,20,2,11,0,0,0.0,0,0.18181818181818182,0.1
3338,62,1,75,-1,-1,-1.0,-1,0.013333333333333334,0.016129032258064516
8463,3,3,9,-1,-1,-1.0,-1,0.3333333333333333,1.0
8314,31,5,7,0,0,0.0,0,0.7142857142857143,0.16129032258064516
7003,19,5,15,0,0,0.0,0,0.3333333333333333,0.2631578947368421
724,30,4,9,0,0,0.0,0,0.4444444444444444,0.13333333333333333
1915,15,2,7,0,0,0.0,0,0.2857142857142857,0.13333333333333333
6021,607,12,478,0,1,0.08333333333333333,0,0.02510460251046025,0.019769357495881382
3532,7265,431,5071,-1,10,0.14385150812064965,0,0.08499309800828239,0.059325533379215416
5116,42,1,31,0,0,0.0,0,0.03225806451612903,0.023809523809523808
2592,74,2,12,-1,0,-0.5,-1,0.16666666666666666,0.02702702702702703
2550,10,1,4,-1,-1,-1.0,-1,0.25,0.1
8305,355,8,27,0,10,1.625,0,0.2962962962962963,0.022535211267605635
680,110,11,51,-1,0,-0.09090909090909091,0,0.21568627450980393,0.1
4287,20,1,18,1,1,1.0,1,0.05555555555555555,0.05
5928,27,7,32,0,0,0.0,0,0.21875,0.25925925925925924
3594,8,3,9,0,0,0.0,0,0.3333333333333333,0.375
7717,1997,48,636,-1,10,0.7916666666666666,0,0.07547169811320754,0.024036054081121683
4540,2,1,2,0,0,0.0,0,0.5,0.5
997,8,1,1,0,0,0.0,0,1.0,0.125
1623,113,13,109,-1,10,2.1538461538461537,0,0.11926605504587157,0.11504424778761062
2233,51,3,32,0,1,0.6666666666666666,1,0.09375,0.058823529411764705
2765,65,1,7,0,0,0.0,0,0.14285714285714285,0.015384615384615385
3230,15,1,4,2,2,2.0,2,0.25,0.06666666666666667
303,52,2,3,0,1,0.5,0,0.6666666666666666,0.038461538461538464
6566,54,4,22,-1,0,-0.5,-1,0.18181818181818182,0.07407407407407407
4942,122,3,16,0,1,0.3333333333333333,0,0.1875,0.02459016393442623
8357,12,1,2,0,0,0.0,0,0.5,0.08333333333333333
3748,8,2,2,-1,-1,-1.0,-1,1.0,0.25
5821,54,1,33,0,0,0.0,0,0.030303030303030304,0.018518518518518517
5963,17,8,13,0,0,0.0,0,0.6153846153846154,0.47058823529411764
6723,1,1,1,3,3,3.0,3,1.0,1.0
2146,743,41,6027,-1,10,1.6097560975609757,0,0.006802721088435374,0.05518169582772544
611,365,38,268,-1,5,0.4473684210526316,0,0.1417910447761194,0.10410958904109589
3424,18,1,19,0,0,0.0,0,0.05263157894736842,0.05555555555555555
6298,3,1,3,-1,-1,-1.0,-1,0.3333333333333333,0.3333333333333333
6468,37,2,11,0,0,0.0,0,0.18181818181818182,0.05405405405405406
1553,16,2,30,0,0,0.0,0,0.06666666666666667,0.125
1744,1,1,1,0,0,0.0,0,1.0,1.0
7094,26,4,19,0,10,6.0,4,0.21052631578947367,0.15384615384615385
58,969,83,448,-1,2,-0.04819277108433735,0,0.18526785714285715,0.08565531475748193
3362,174,5,28,0,3,0.8,0,0.17857142857142858,0.028735632183908046
3747,1,1,4,-1,-1,-1.0,-1,0.25,1.0
6683,949,213,653,-1,10,0.539906103286385,0,0.32618683001531396,0.2244467860906217
3550,128,5,234,-1,1,0.0,0,0.021367521367521368,0.0390625
3367,20,2,10,0,0,0.0,0,0.2,0.1
7113,1138,27,1612,-1,8,2.3333333333333335,1,0.016749379652605458,0.023725834797891036
6186,62,10,31,0,10,2.8,0,0.3225806451612903,0.16129032258064516
1860,80,14,122,0,3,0.21428571428571427,0,0.11475409836065574,0.175
150,62,3,41,0,0,0.0,0,0.07317073170731707,0.04838709677419355
3903,24,1,16,0,0,0.0,0,0.0625,0.041666666666666664
3642,1,1,2,-1,-1,-1.0,-1,0.5,1.0
7369,29,1,39,0,0,0.0,0,0.02564102564102564,0.034482758620689655
7913,432,19,299,0,3,0.2631578947368421,0,0.06354515050167224,0.04398148148148148
5939,21,2,2,1,3,2.0,1,1.0,0.09523809523809523
7977,13,1,9,0,0,0.0,0,0.1111111111111111,0.07692307692307693
6023,5,1,3,0,0,0.0,0,0.3333333333333333,0.2
7950,1,1,2,-1,-1,-1.0,-1,0.5,1.0
3630,91,7,164,-1,6,1.0,0,0.042682926829268296,0.07692307692307693
1080,1091,30,105,-1,10,0.8,0,0.2857142857142857,0.027497708524289642
4242,103,29,70,-1,1,-0.034482758620689655,0,0.4142857142857143,0.2815533980582524
5858,153,4,50,0,4,2.0,2,0.08,0.026143790849673203
6915,90,2,31,-1,0,-0.5,-1,0.06451612903225806,0.022222222222222223
2934,12636,995,6325,-1,10,0.9306532663316583,0,0.15731225296442689,0.07874327318771764
14,5,1,5,0,0,0.0,0,0.2,0.2
4895,6,2,4,0,0,0.0,0,0.5,0.3333333333333333
317,7,1,2,0,0,0.0,0,0.5,0.14285714285714285
1672,5,1,4,0,0,0.0,0,0.25,0.2
805,7,1,1,0,0,0.0,0,1.0,0.14285714285714285
8775,1239,195,441,-1,10,0.5743589743589743,0,0.4421768707482993,0.15738498789346247
7439,7,1,3,1,1,1.0,1,0.3333333333333333,0.14285714285714285
1448,12,1,14,-1,-1,-1.0,-1,0.07142857142857142,0.08333333333333333
3191,28,4,15,0,10,3.25,0,0.26666666666666666,0.14285714285714285
6192,18,2,4,0,0,0.0,0,0.5,0.1111111111111111
6666,10,1,3,1,1,1.0,1,0.3333333333333333,0.1
2709,679,56,16105,-1,10,2.3035714285714284,1,0.0034771809996895376,0.08247422680412371
7243,551,45,619,-1,10,1.4,0,0.07269789983844911,0.08166969147005444
7557,23,1,1,1,1,1.0,1,1.0,0.043478260869565216
6286,5,1,6,3,3,3.0,3,0.16666666666666666,0.2
5377,9,3,16,0,10,6.666666666666667,10,0.1875,0.3333333333333333
1606,19,1,6,0,0,0.0,0,0.16666666666666666,0.05263157894736842
2762,67,5,74,0,9,3.0,0,0.06756756756756757,0.07462686567164178
2731,126,13,48,-1,2,0.0,0,0.2708333333333333,0.10317460317460317
